Date,Price,Open,High,Low,
01/20/2021,262.1,261,263.85,257.65,
01/19/2021,261.95,256.95,262.8,256.3,
01/18/2021,256.05,264.1,264.55,248,
01/15/2021,264.1,266.4,267,259.6,
01/14/2021,267.05,265,270.5,263.15,
01/13/2021,264.9,268.1,269.4,261.1,
01/12/21,268.1,270,274.6,266.7,
01/11/21,270.35,268.8,271.8,266,
01/08/21,269.95,265,271.4,264.3,
01/07/21,263,265,267.1,261.2,
01/06/21,261.1,255.4,262,253.25,
01/05/21,254.2,252,256.65,250.45,
01/04/21,252.9,252.9,253.8,250,
01/01/21,250.85,249,251.7,248.15,
12/31/2020,248.85,252,252.7,246.9,
12/30/2020,252.4,245.5,253,241.7,
12/29/2020,244.4,247.55,248.25,242.5,
12/28/2020,247.2,247,247.85,244.7,
12/24/2020,246.7,255,260.9,245,
