Date,Price,Open,High,Low,
03/02/21,3772.88,3928,3959.75,3760,
03/01/21,3896.7,4019.4,4039.8,3862,
02/26/2021,3969.78,3950,4020,3920.21,
02/25/2021,4046.31,4013,4089.6,3995.12,
02/24/2021,3971.34,3907.94,3995,3800.2,
02/23/2021,3848.87,3743.07,3895,3696,
02/22/2021,3743.07,3905,3920,3725.12,
02/19/2021,3895.85,3958,4027.18,3842,
02/18/2021,3991.88,3920,4037.98,3870.02,
02/17/2021,3838.19,3739.49,3865,3695.94,
02/16/2021,3724.1,3740,3799.8,3690.62,
02/15/2021,3716.51,3680,3833.4,3600,
02/12/21,3734.62,3940,3940,3670.38,
02/11/21,3887.88,3900,3980,3770.08,
02/10/21,3745.69,3615.4,3815.98,3601.83,
02/09/21,3547.55,3520,3650,3490.21,
02/08/21,3457.42,3308.8,3495,3300,
02/05/21,3262.03,3245,3350,3140,
02/04/21,3216.44,3177.6,3254,3120,
02/03/21,3175.85,3220,3299,3092.51,
02/02/21,3139.32,3099.8,3177,3060.2,
02/01/21,3036.04,2859.8,3094.99,2840,
01/29/2021,2825.5,2842,2855.45,2806,
01/28/2021,2807.92,2776,2840,2768.33,
01/27/2021,2795.14,2784,2854.99,2736.4,
01/25/2021,2749.19,2850,2896.8,2740,
01/22/2021,2818.51,2940.06,2949.95,2683.91,
01/21/2021,2935.86,3034,3058,2927.82,
01/20/2021,3021.24,3069.6,3081.42,2967.47,
01/19/2021,3054.15,3099.8,3120,3036.4,
01/18/2021,3063.14,2999.8,3088.8,2944.2,
01/15/2021,2979.49,3088.88,3119.8,2945,
01/14/2021,2974.68,2940,3039.8,2815,
01/13/2021,2908.03,3040,3055.94,2883.87,
01/12/21,3006.13,2973,3030,2902.4,
01/11/21,2963.83,3125,3159.8,2937.21,
01/08/21,3073.81,3228.8,3357.2,2991,
01/07/21,3130.54,3000,3190,2967.89,
01/06/21,2889.07,2820.2,2974.99,2810.02,
01/05/21,2806.2,2754,2825.2,2680.65,
01/04/21,2754.6,2742,2797.6,2720,
01/01/21,2724.38,2702.81,2730,2696,
12/31/2020,2689.71,2688.8,2756,2660.4,
12/30/2020,2673.69,2700,2714.2,2660.37,
12/29/2020,2680.47,2748.8,2778.8,2672,
12/28/2020,2698.41,2573.17,2724.77,2567.22,
12/24/2020,2543.6,2550.23,2593.77,2540,
12/23/2020,2529.53,2557,2648.53,2507.41,
12/22/2020,2502.34,2580.44,2649.75,2465.03,
12/21/2020,2592.53,2705.6,2719.99,2541.76,
12/18/2020,2670.54,2769,2781.97,2654.76,
12/17/2020,2743.27,2691,2753.78,2681.4,
12/16/2020,2666.99,2636.58,2739,2590.2,
12/15/2020,2607.58,2622.91,2631.55,2555,
12/14/2020,2580.1,2557.8,2679.16,2553,
12/11/20,2526.12,2440,2556,2424.2,
12/10/20,2419,2370.4,2479.4,2330,
12/09/20,2370.5,2368.6,2388,2358,
12/08/20,2362.86,2363,2392.98,2352,
12/07/20,2304.61,2298.4,2312.61,2276.43,
12/04/20,2276.43,2299.69,2309.23,2260,
12/03/20,2285.9,2275,2322.42,2275,
12/02/20,2279.89,2304.2,2336.34,2254.99,
12/01/20,2306.89,2398,2398,2280,
11/27/2020,2375.97,2289.6,2397.6,2280,
11/26/2020,2275.57,2189.99,2298,2150.4,
11/25/2020,2181.98,2194,2195.96,2160.6,
11/24/2020,2173.96,2160.2,2200,2120.21,
11/23/2020,2141.86,2099.79,2165.82,2080.01,
11/20/2020,2070.79,2031.94,2109.8,2016,
11/19/2020,2019.7,2035,2058.8,2015,
11/18/2020,2042.25,2010.02,2058,2010.02,
11/17/2020,2019.45,2040,2057,1990,
11/13/2020,2119.76,2036,2160,2028,
11/12/20,2021.44,2000,2050,1987.23,
11/11/20,1987.23,1988,1999,1946.41,
11/10/20,1986.41,1967,1999.6,1920,
11/09/20,1950.57,2028.8,2048.8,1938,
11/06/20,2003.01,2037.6,2119.8,1979.8,
11/05/20,2004.16,1934,2020,1922.6,
