Date,Price,Open,High,Low,
08/03/22,1937.09,1921.57,1952.59,1920,
08/02/22,1946.6,1935.05,1950,1929.8,
08/01/22,1925.79,1940.99,1949.71,1912.04,
07/29/2022,1935.24,1901.5,1941.7,1900.38,
07/28/2022,1910.44,1862.5,1933.09,1846,
07/27/2022,1854.46,1852.05,1865.57,1834.88,
07/26/2022,1851.07,1876.25,1881.66,1826.04,
07/25/2022,1875.38,1897.95,1900.72,1871.12,
07/22/2022,1898.27,1888,1908.79,1882.95,
07/21/2022,1884.03,1860.2,1889.58,1860.2,
07/20/2022,1860.85,1859.8,1865,1827.02,
07/19/2022,1838.2,1856.27,1863.96,1823.34,
07/18/2022,1861.93,1884.9,1897.03,1856.17,
07/15/2022,1875.23,1837,1881.87,1836.8,
07/14/2022,1836.97,1819.11,1843,1800.01,
07/13/2022,1825.64,1817.24,1832,1817.24,
07/12/22,1812.41,1846.78,1846.78,1810,
07/11/22,1847.8,1840.24,1853.42,1835.39,
07/08/22,1840.24,1824.9,1845.04,1822.23,
07/07/22,1821.45,1842.49,1855,1818.1,
07/06/22,1839.77,1798.01,1842.4,1783.97,
07/05/22,1797.83,1795.56,1814.4,1790.01,
07/04/22,1797.34,1778.5,1802,1772,
07/01/22,1778.92,1740.99,1782,1734.92,
06/30/2022,1749.32,1749.9,1757.47,1725.21,
06/29/2022,1749.88,1727.1,1752.12,1727.09,
06/28/2022,1741.42,1735.99,1747.4,1704.5,
06/27/2022,1735.06,1723.5,1739.02,1720,
06/24/2022,1722.91,1698,1724,1693,
06/23/2022,1699.95,1677.6,1703.82,1671.58,
06/22/2022,1678.06,1690,1690,1658.85,
06/21/2022,1695.35,1700.01,1720,1686.49,
06/20/2022,1696.4,1668,1701.97,1654.44,
06/17/2022,1668.33,1684.9,1684.9,1643.35,
06/16/2022,1687.28,1694.62,1694.62,1662.97,
06/15/2022,1682.23,1696.63,1696.63,1666.33,
06/14/2022,1687.04,1675,1708.06,1675,
06/13/2022,1685.72,1665,1697.19,1655,
06/10/22,1678.01,1670,1687.28,1654.5,
06/09/22,1677.24,1667.39,1682.91,1649,
06/08/22,1673.55,1672,1675.68,1645.26,
06/07/22,1676.29,1696.81,1696.81,1661.04,
06/06/22,1699.66,1717,1720.59,1695.5,
06/03/22,1717,1753.8,1755.06,1714,
06/02/22,1739.96,1729.9,1747.38,1703,
06/01/22,1723.85,1763.9,1783.25,1718.8,
05/31/2022,1777,1773.99,1815,1746,
05/30/2022,1770.03,1774,1797.6,1764.11,
05/27/2022,1763.36,1785,1785,1750,
05/26/2022,1768.74,1749.89,1771.1,1733.35,
05/25/2022,1728.31,1725,1757.53,1721.82,
05/24/2022,1718.78,1707.5,1727.07,1685.3,
05/23/2022,1698.86,1705.51,1736,1691.16,
05/20/2022,1686.38,1629.8,1695,1629.67,
05/19/2022,1610.1,1620,1621.17,1600,
05/18/2022,1635.52,1639.99,1640.98,1622.98,
05/17/2022,1632.36,1638.6,1640,1617.2,
05/16/2022,1621.94,1659.5,1659.5,1614.4,
05/13/2022,1640.61,1633.3,1656.76,1631,
05/12/22,1623.15,1664.23,1664.23,1614,
05/11/22,1650.6,1659.98,1661.2,1624.5,
05/10/22,1653.1,1667,1668.96,1640,
05/09/22,1651.67,1703.01,1703.01,1645.04,
05/06/22,1700.2,1750,1753.02,1698,
05/05/22,1759.93,1793.08,1823.6,1750.98,
05/04/22,1809.87,1841.4,1846,1799.88,
05/02/22,1841.41,1830.83,1848.63,1821.73,
04/29/2022,1830.89,1835.78,1865.23,1826.84,
04/28/2022,1843.14,1827.6,1852.7,1818.11,
04/27/2022,1822.62,1815.01,1846.83,1815.01,
04/26/2022,1841.81,1822.2,1853.51,1818.68,
04/25/2022,1817.89,1780.5,1834.39,1780.5,
04/22/2022,1820.09,1814.9,1824.89,1781.89,
04/21/2022,1820.58,1815,1857.3,1777.29,
04/20/2022,1831.37,1810.01,1841.5,1801.71,
04/19/2022,1794.32,1847.01,1871.8,1784.56,
04/18/2022,1854.98,1829.45,1868.45,1829.45,
04/13/2022,1834.39,1837.12,1854.93,1824.83,
04/12/22,1843,1833.9,1849.7,1821.63,
04/11/22,1842.27,1849.9,1851.84,1822.5,
04/08/22,1843.11,1818,1850,1810.1,
04/07/22,1817.56,1819.86,1824.6,1798.67,
04/06/22,1820.76,1790,1825.54,1787.12,
04/05/22,1801.45,1784.9,1805,1773.88,
04/04/22,1778.22,1764.56,1786.8,1746.11,
04/01/22,1754.49,1734,1760.77,1725,
03/31/2022,1737.68,1729.56,1742.77,1720.9,
03/30/2022,1729.56,1705,1733.82,1705,
03/29/2022,1692.29,1686.6,1699.83,1682.25,
03/28/2022,1686.35,1717,1728.14,1679.14,
03/25/2022,1717.71,1737.51,1737.51,1707.5,
03/24/2022,1739.29,1739.9,1749.39,1725.55,
03/23/2022,1734.91,1749.83,1754.4,1730.45,
03/22/2022,1741.57,1781.53,1781.54,1726,
03/21/2022,1785.95,1849.5,1849.5,1780.49,
03/17/2022,1826.94,1780.4,1836.17,1780.4,
03/16/2022,1780.4,1750,1786.5,1747.1,
03/15/2022,1747.57,1744.9,1755,1725.85,
03/14/2022,1737.69,1744.8,1744.8,1715.41,
03/11/22,1732.28,1766.4,1766.4,1723.52,
03/10/22,1763.39,1725,1768.67,1724.71,
03/09/22,1714.73,1734.99,1734.99,1707.01,
03/08/22,1729.97,1722.5,1751.8,1697.5,
03/07/22,1734.25,1739.4,1740.8,1704.88,
03/04/22,1738.96,1733.15,1755.08,1702.5,
03/03/22,1745.08,1792.66,1792.66,1740.3,
03/02/22,1784.01,1765.96,1787.82,1746.71,
02/28/2022,1760.31,1768,1775.82,1732.91,
02/25/2022,1770.65,1772.78,1790.12,1758.47,
02/24/2022,1772.78,1773,1795.27,1755.36,
02/23/2022,1794.94,1826.55,1826.55,1786.5,
02/22/2022,1809.13,1799.9,1814.05,1778.27,
02/21/2022,1809.05,1790.11,1816.29,1782.69,
02/18/2022,1805.9,1758.22,1821.6,1758.22,
02/17/2022,1808.45,1830.51,1857.3,1796.93,
02/16/2022,1824.43,1818.8,1839.82,1804.85,
02/15/2022,1818.1,1766.38,1831.57,1757.06,
02/14/2022,1766.38,1755.01,1780.54,1742.44,
02/11/22,1781.52,1805.86,1812,1763,
02/10/22,1809.83,1814,1820,1801.81,
02/09/22,1812.7,1813.48,1823.23,1803.49,
02/08/22,1808.23,1810.01,1813.49,1798.76,
02/07/22,1809.18,1844.99,1844.99,1791.01,
02/04/22,1832.99,1847.4,1847.4,1819.04,
02/03/22,1831.23,1850,1854.42,1825,
02/02/22,1849.39,1875,1881.78,1845,
02/01/22,1866.3,1872.49,1877.06,1842.29,
01/31/2022,1852.77,1854.99,1862.93,1844,
01/28/2022,1837.68,1841,1865,1833.06,
01/27/2022,1839.19,1842.02,1858.17,1822.41,
01/25/2022,1879.53,1871.89,1886.01,1831.92,
01/24/2022,1871.02,1900,1903.7,1860.65,
01/21/2022,1895.86,1875,1904.05,1862,
01/20/2022,1875.88,1893.16,1907.49,1861.84,
01/19/2022,1890.33,1936.9,1942.56,1867.1,
01/18/2022,1937.08,1930,1943,1919.06,
01/17/2022,1932.88,1941,1952.47,1912.79,
01/14/2022,1940.95,1975.73,1975.73,1927.26,
01/13/2022,1967.7,1970.2,1974.24,1960.55,
01/12/22,1970.01,1977.75,1984.34,1965.54,
01/11/22,1977.63,1960,1982.26,1960,
01/10/22,1970.7,1992.35,1992.54,1968.68,
01/07/22,1992.35,1968,1995.32,1959.62,
01/06/22,1964.75,1984.39,1991.04,1954.76,
01/05/22,1992.51,1999.9,2002.5,1986.73,
01/04/22,1987.88,1969.99,1994,1964.48,
01/03/22,1967.1,1960.11,1980,1960.11,
12/31/2021,1970.86,1940,1979.5,1936.16,
12/30/2021,1939.98,1940.5,1958.2,1932.38,
12/29/2021,1940.4,1939.89,1945,1926.55,
12/28/2021,1935.31,1933.16,1946.69,1925.31,
12/27/2021,1930.58,1920,1938.54,1910.69,
12/24/2021,1921.81,1921.4,1942.5,1917.08,
12/23/2021,1920.7,1923.79,1929.61,1915.84,
