Date,Asian_Paints,Axis_Bank,Bajaj_Finance,DRL,ICICI_Bank,Induslnd_Bank,Nestle_India,Reliance_Industries,Sun_Pharma,Titan_Company,Ambuja_Cements,Bosch,Dixon_Tech,Havells_India,InfoEdge_India,InterGlobe_Aviation,Oracle,Procter_and_Gamble,Siemens_Ltd,Tube_Invest_India,BSE Index
2021-05-25,2816.65,716.7,5630.6,5236.45,625.25,967.1,1744.42,1819.91,703.4,1521.85,317.65,14690.33,3920.2,1074.1,4399.7,1689.6,3541.7,13416.7,2031.35,1199.6,49902.64
2021-06-01,2941.6,735.0,5771.65,5284.9,652.55,998.15,1752.68,1795.57,703.6,1582.65,323.1,14791.51,3902.55,996.4,4520.5,1724.15,3510.3,13267.5,1995.2,1201.1,51017.52
2021-06-08,2905.35,737.05,5808.0,5312.45,648.35,1028.0,1764.59,2006.75,677.65,1585.0,331.1,15209.34,4236.85,1046.7,4527.6,1764.65,3528.3,13133.0,2089.65,1184.65,51849.48
2021-06-15,2944.1,736.55,5674.15,5221.85,635.95,1003.4,1756.22,1982.55,672.8,1729.6,334.35,15730.89,4195.85,1027.25,4677.35,1793.05,3502.6,13071.85,2079.95,1267.3,51941.64
2021-06-22,3019.0,749.5,6083.0,5405.75,639.95,1013.7,1797.24,2016.18,669.1,1714.0,338.9,15734.62,4193.35,1006.95,4896.65,1733.7,3701.25,13202.95,2026.6,1266.4,52501.98
2021-06-29,2988.5,732.4,6015.2,5299.75,624.55,999.25,1740.61,2010.21,665.15,1782.75,345.15,14972.6,4483.35,998.5,4782.75,1708.85,3584.25,13566.2,2028.25,1169.15,52306.08
2021-07-06,2990.85,748.3,6016.15,5420.35,630.85,1016.15,1767.67,1924.34,675.5,1732.1,340.65,14933.44,4421.05,980.2,4915.75,1716.95,3651.5,13307.1,2021.05,1168.6,52482.71
2021-07-13,3039.55,762.65,6198.75,5561.0,653.65,1044.6,1771.48,1923.65,680.35,1727.05,357.45,15403.75,4524.45,1021.4,5332.55,1809.5,3720.9,13351.8,2011.7,1103.6,53054.76
2021-07-20,3002.0,769.95,6133.5,5391.6,664.1,1052.3,1753.56,1901.64,685.8,1711.1,373.0,15277.33,4593.1,1022.7,5206.5,1822.55,4150.75,12964.2,2000.55,1142.85,52904.05
2021-07-27,3104.45,746.5,6198.0,5382.85,655.8,992.45,1799.52,1933.55,687.2,1702.1,400.2,15044.9,4586.4,1151.3,5225.35,1694.15,4051.7,12836.6,1976.25,1113.8,52837.21
2021-08-03,3002.9,722.7,6258.6,4730.2,685.3,992.3,1801.26,1856.83,687.55,1720.65,409.4,14920.37,4415.65,1157.6,5255.3,1667.45,4373.3,12746.95,1942.15,1102.15,52443.71
2021-08-10,3016.25,753.6,6360.95,4771.3,714.75,1019.9,1805.08,1917.64,785.65,1799.8,419.05,15361.56,4235.05,1233.75,5351.3,1662.55,4286.4,12678.75,2043.3,1172.95,54369.77
2021-08-17,2972.05,760.85,6162.8,4744.3,693.45,1041.15,1816.41,1929.08,779.35,1789.4,398.25,14223.45,4198.7,1236.75,5375.05,1640.85,4447.35,12399.25,2191.4,1186.6,54525.93
2021-08-24,3003.4,754.55,6544.45,4685.85,688.4,989.4,1891.0,1979.63,782.95,1879.8,409.4,13892.93,4099.35,1234.15,5482.1,1697.45,4524.65,12807.0,2226.7,1264.05,55629.49
2021-08-31,3038.95,738.9,6942.85,4552.9,690.9,1006.1,1990.74,2007.66,768.75,1822.05,397.05,13781.11,3825.85,1204.25,5795.95,1717.0,4711.5,13126.5,2189.45,1293.45,55944.21
2021-09-07,3303.1,798.5,7522.9,4763.95,719.2,998.6,1983.26,2069.15,788.3,1939.25,421.5,13925.97,4142.7,1344.75,6215.0,1916.0,4653.5,13756.25,2285.55,1358.3,57338.21
2021-09-14,3331.2,794.65,7462.4,4910.25,720.7,999.3,1987.66,2215.78,777.2,2056.9,435.95,14184.88,4310.35,1432.65,6715.25,1950.65,4711.2,13764.05,2210.4,1383.2,58250.26
2021-09-21,3352.2,791.5,7414.75,4965.0,714.1,1053.85,2011.82,2168.7,780.25,2119.3,437.05,14491.2,4271.75,1451.2,6667.2,1977.45,4866.85,13949.25,2208.75,1386.6,58723.2
2021-09-28,3319.25,788.4,7790.75,4847.85,703.4,1142.05,1992.98,2215.78,769.75,2083.85,419.5,15208.1,4163.15,1420.45,6797.65,2188.3,4672.9,14072.55,2161.95,1488.5,58927.33
2021-10-05,3322.0,781.45,7516.45,4881.15,709.75,1123.65,1947.24,2303.89,811.55,2147.65,406.45,15542.74,4465.4,1367.85,6441.8,2009.3,4533.65,13697.35,2127.55,1381.05,59413.27
2021-10-12,3210.2,778.85,7736.65,4957.0,690.05,1131.5,1917.19,2333.93,800.75,2146.8,394.9,17171.89,4834.75,1369.4,6565.45,1929.3,4660.25,13856.0,2195.45,1289.15,59189.73
2021-10-19,3321.75,794.2,7927.7,4931.3,709.8,1183.8,1931.88,2457.64,842.5,2537.1,404.0,17800.68,5503.9,1409.7,6805.9,2017.55,4743.8,13715.15,2249.3,1377.55,60737.05
2021-10-26,3168.65,804.85,7761.65,4757.45,745.55,1201.1,1927.37,2461.28,814.75,2412.35,392.75,17040.64,5209.35,1406.7,6917.0,2011.95,4684.5,14318.0,2210.7,1380.25,61259.96
2021-11-02,3094.2,787.35,7480.35,4659.45,835.35,1141.85,1900.41,2399.98,825.35,2460.35,381.85,16836.0,5146.25,1276.7,6216.45,2010.25,4663.5,14054.75,2171.15,1422.65,61143.33
2021-11-09,3162.95,750.7,7510.3,4768.65,785.75,1178.35,1872.72,2264.33,788.0,2417.65,412.9,17626.94,5561.7,1290.7,6048.9,2164.45,4409.55,14459.25,2311.3,1605.85,59771.92
2021-11-16,3108.4,749.25,7575.15,4828.95,780.8,1032.25,1895.44,2324.08,810.25,2483.45,428.35,18670.04,5527.3,1347.05,6131.75,2136.85,4490.15,14453.9,2389.7,1712.7,60352.82
2021-11-23,3229.8,712.15,7603.5,4768.45,761.25,1034.05,1946.22,2246.28,791.0,2497.05,409.15,18776.93,5449.1,1375.25,6545.0,2332.0,4476.35,15042.0,2353.35,1735.4,60008.33
2021-11-30,3158.7,685.15,7163.5,4600.9,760.2,971.45,1910.55,2143.13,778.35,2376.2,393.5,16903.49,5077.55,1372.55,5968.9,2141.75,4159.4,15106.2,2276.4,1708.15,58340.99
2021-12-07,3137.55,679.8,7039.5,4607.25,728.25,934.25,1938.85,2248.88,745.35,2359.5,371.4,16226.79,5077.75,1361.0,5948.45,1902.8,4134.6,15124.95,2142.5,1642.35,57684.79
2021-12-14,3109.2,696.95,7363.45,4571.2,753.4,945.5,1947.62,2203.75,757.55,2405.1,376.95,16592.85,5377.4,1417.95,5739.8,1986.8,4227.35,14984.9,2228.15,1674.3,58649.68
2021-12-21,3304.7,712.5,6849.8,4600.5,752.6,938.35,1915.13,2162.82,775.55,2323.1,378.9,16587.28,5584.75,1351.35,5478.4,1962.8,4184.6,15020.4,2483.75,1626.75,57788.03
2021-12-28,3280.7,669.4,6773.75,4652.6,732.9,871.75,1918.43,2156.85,797.1,2300.4,363.75,16360.52,5413.25,1371.45,5284.55,1915.55,3995.8,14653.8,2368.2,1656.55,56930.56
2022-01-04,3369.0,670.3,6912.15,4830.55,735.65,869.65,1940.4,2190.67,838.3,2401.55,375.8,16574.06,5554.8,1393.8,5463.3,2008.15,3936.8,15169.0,2380.35,1738.45,57806.49
2022-01-11,3526.45,726.8,7668.55,4789.7,787.6,903.9,1992.51,2248.1,835.1,2576.4,393.7,17226.55,5312.95,1400.1,5617.95,1977.75,4043.7,15492.05,2324.35,1901.3,60223.15
2022-01-18,3544.35,746.65,7773.05,4690.8,824.1,942.0,1970.01,2297.83,836.2,2612.5,397.9,17298.81,5266.0,1355.85,5633.05,2089.0,4198.15,16121.95,2349.05,1832.5,61150.04
2022-01-25,3281.1,729.6,7570.3,4689.3,808.35,893.0,1890.33,2298.56,838.05,2589.6,374.85,16866.41,5259.2,1308.75,5016.7,2079.5,3996.15,15995.3,2380.35,1794.45,60098.82
2022-02-01,3117.25,773.1,6839.1,4256.45,794.0,888.25,1839.19,2131.6,812.2,2310.45,351.65,16133.86,4390.55,1145.25,4394.15,1862.6,3419.55,14593.9,2278.7,1679.8,57276.94
2022-02-08,3197.9,803.95,7247.4,4415.3,813.8,973.4,1849.39,2172.85,889.1,2464.1,380.0,16595.33,4628.4,1209.95,5115.1,1947.55,3742.35,14785.6,2439.05,1746.65,59558.33
2022-02-15,3228.4,803.75,7115.7,4366.5,802.7,966.25,1812.7,2173.26,886.15,2485.7,382.8,16121.09,4485.0,1223.9,4913.1,2253.8,3723.6,15336.0,2417.4,1772.65,58465.97
2022-02-22,3258.15,797.15,7072.9,4320.05,765.35,968.15,1824.43,2199.15,869.15,2487.85,360.7,15899.01,4272.9,1206.4,4580.15,2170.95,3671.9,15588.85,2394.3,1665.65,57996.68
2022-03-01,3239.6,777.2,7050.2,4198.75,744.7,950.7,1794.94,2164.0,840.25,2491.1,330.95,15854.03,4237.45,1201.25,4411.8,2039.4,3513.25,15658.25,2396.5,1574.1,57232.06
2022-03-08,3028.8,750.25,6830.2,3854.15,714.7,905.35,1784.01,2186.43,819.75,2592.55,304.15,15424.02,4280.8,1148.85,4568.55,1805.05,3370.05,15599.6,2372.2,1516.25,55468.9
2022-03-15,2875.1,674.3,6473.0,3924.85,667.15,875.45,1714.73,2145.77,867.85,2432.9,291.65,14137.38,4092.35,1092.65,4563.7,1709.1,3421.05,14752.3,2280.8,1503.55,54647.33
2022-03-22,3041.6,723.7,6840.1,3942.65,708.05,928.2,1780.4,2190.85,888.8,2586.95,309.35,13995.65,4413.2,1136.35,4474.5,1899.8,3533.3,15318.75,2359.2,1530.5,56816.65
2022-03-29,3016.15,726.65,6998.15,4125.15,718.2,931.4,1734.91,2315.24,900.55,2689.4,297.85,14102.24,4386.4,1141.35,4626.25,1832.8,3559.6,15297.95,2296.05,1578.2,57684.82
2022-04-05,3080.15,750.2,7254.0,4350.65,730.05,926.45,1729.56,2436.76,920.35,2523.55,303.05,14370.29,4366.3,1150.9,4619.35,1989.35,3551.75,14009.6,2343.45,1663.65,58683.99
2022-04-12,3155.05,773.6,7336.95,4272.45,740.75,967.65,1820.76,2387.85,927.85,2541.25,320.7,14908.29,4592.35,1251.85,4728.85,1979.25,3685.05,14448.6,2458.65,1681.1,59610.41
2022-04-19,3080.9,792.95,7328.45,4297.8,762.35,983.55,1834.39,2326.86,936.45,2461.65,369.2,14473.06,4431.85,1273.7,4753.85,1899.2,3568.15,14509.55,2467.0,1744.15,58338.93
2022-04-26,3083.2,794.75,7032.35,4291.45,755.55,972.3,1831.37,2478.15,923.05,2483.55,371.3,14283.58,4221.1,1299.35,4643.05,1896.35,3518.5,14445.35,2383.8,1728.55,57037.5
2022-05-03,3148.3,766.1,6716.65,4074.05,737.05,979.45,1822.62,2532.39,905.4,2491.55,384.55,14298.88,4314.95,1316.0,4480.4,1791.3,3504.0,13903.2,2260.6,1833.1,56819.39
2022-05-10,3100.2,706.75,6340.9,3989.25,723.9,978.4,1809.87,2455.13,900.7,2288.4,368.1,14079.68,3810.45,1253.0,4225.4,1801.75,3431.25,13450.3,2200.25,1862.5,55669.03
2022-05-17,3054.1,672.45,5806.45,3886.0,714.15,923.2,1650.6,2233.24,855.6,2114.7,359.05,13312.49,3511.8,1229.25,3670.2,1678.9,3534.95,13484.95,2317.4,1666.6,54088.39
2022-05-24,3100.1,659.3,5817.05,3908.1,707.05,902.9,1635.52,2314.42,899.4,2166.5,361.1,14099.66,3504.4,1242.5,3604.05,1696.4,3223.5,13012.25,2350.25,1669.3,54208.53
2022-05-31,2838.4,664.8,5826.85,4304.95,713.45,893.55,1728.31,2380.38,911.15,2112.0,361.7,13654.99,3345.2,1229.45,3375.25,1645.65,3082.95,13233.15,2346.55,1552.4,53749.26
2022-06-07,2853.1,686.5,6010.0,4318.65,752.7,927.4,1723.85,2399.57,839.8,2197.5,371.65,14448.51,3892.3,1191.15,4080.3,1825.55,3284.35,14106.05,2419.05,1599.95,55381.17
2022-06-14,2705.55,658.9,5952.05,4199.9,729.5,913.9,1673.55,2483.53,846.85,2128.5,363.05,14023.28,3592.95,1109.1,3697.25,1802.5,3240.85,13851.1,2363.0,1553.2,54892.49
2022-06-21,2660.65,650.5,5484.85,4336.75,687.3,842.95,1682.23,2366.84,821.75,2104.6,361.95,13786.48,3465.45,1113.6,3643.75,1735.5,3084.1,13371.65,2382.45,1554.15,52541.39
2022-06-28,2668.25,626.85,5440.3,4250.6,686.7,777.3,1678.06,2283.79,809.0,2030.3,357.95,13355.83,3365.7,1101.25,3646.65,1646.85,3035.6,13288.3,2274.2,1513.7,51822.53
2022-07-05,2698.65,625.8,5510.45,4363.3,702.95,807.55,1749.88,2351.11,838.15,1936.0,365.5,15428.25,3650.9,1098.6,3779.75,1615.2,3135.85,13354.45,2405.7,1798.8,53026.97
2022-07-12,2861.75,658.05,5917.6,4393.8,726.05,836.6,1839.77,2198.78,837.7,2013.4,368.25,16009.28,3668.75,1197.2,3907.05,1662.15,3095.0,14076.55,2647.85,1975.75,53750.97
2022-07-19,2941.4,679.9,5877.85,4503.15,753.1,817.75,1825.64,2167.19,860.5,2110.65,371.2,16267.44,3820.8,1228.55,3882.05,1737.7,3200.75,14105.8,2639.7,1991.3,53514.15
2022-07-26,3011.75,705.05,6070.3,4457.45,782.7,878.9,1860.85,2280.33,867.25,2270.8,367.85,16387.1,3933.65,1223.25,4131.0,1766.4,3258.8,13935.1,2676.35,2194.9,55397.53
2022-08-02,3185.45,718.95,6393.75,4285.35,800.45,979.5,1854.46,2205.44,895.5,2302.2,370.85,16429.7,3700.25,1221.0,3916.8,1772.1,3050.45,14151.85,2690.3,2107.85,55816.32
2022-08-09,3439.7,730.3,7292.95,4094.6,824.7,1058.2,1937.09,2375.5,896.9,2414.5,381.75,17299.85,3755.3,1279.45,4301.55,1976.65,3325.6,14868.6,2614.65,2116.65,58350.53
2022-08-16,3412.45,738.85,7147.75,4242.4,848.5,1062.0,1976.52,2353.76,919.35,2431.85,380.05,17234.3,3845.95,1309.0,4240.05,2038.3,3337.6,14502.5,2807.8,2318.55,58817.29
2022-08-23,3521.8,772.0,7524.9,4319.6,883.2,1088.75,1972.94,2428.97,920.45,2492.15,398.3,17957.1,4006.15,1348.5,4481.8,2050.55,3371.3,14667.6,2896.2,2234.25,60260.13
2022-08-30,3376.85,750.9,7174.8,4217.4,872.55,1101.6,1967.28,2405.81,881.55,2460.35,404.15,17260.95,4090.9,1299.1,4421.2,1970.7,3242.7,14200.85,2890.8,2059.8,59085.43
2022-09-06,3446.9,744.25,7180.9,4204.2,874.45,1111.0,1973.62,2333.93,871.65,2623.0,409.8,17663.05,4071.8,1384.95,4257.65,2038.35,3104.05,13997.6,2920.85,2261.15,58766.59
2022-09-13,3399.35,755.5,7162.05,4251.25,876.4,1089.9,1917.88,2353.03,893.3,2637.9,448.9,17309.85,4362.8,1367.4,4194.75,1977.7,3074.65,14430.45,2940.9,2587.9,59028.91
2022-09-20,3438.8,801.35,7479.7,4218.4,918.2,1216.4,1909.88,2359.09,884.15,2699.9,524.6,17519.4,4598.1,1368.7,4235.0,1905.05,3140.2,14607.3,3108.6,2623.85,60346.97
2022-09-27,3354.7,805.95,7688.95,4149.5,915.35,1223.9,1863.14,2287.48,905.2,2665.15,541.35,16671.7,4492.45,1314.3,4072.25,1877.55,3013.0,14631.95,2912.7,2742.65,59456.78
2022-10-04,3571.2,716.35,7202.15,4267.2,849.2,1141.45,1886.03,2125.99,918.15,2575.3,500.05,15659.25,4253.0,1319.3,3879.25,1819.7,2949.9,14228.45,2700.2,2641.9,56598.28
2022-10-11,3328.55,755.2,7401.2,4398.7,885.35,1200.7,1929.67,2208.54,953.6,2593.7,506.9,15945.6,4433.05,1352.55,4009.4,1816.3,3038.55,13913.0,2800.45,2763.95,58222.1
2022-10-18,3247.6,808.4,7223.0,4241.35,867.75,1187.3,1872.13,2165.14,955.55,2618.5,505.45,15660.5,4278.5,1270.2,3781.0,1747.2,2917.45,13893.25,2769.95,2648.8,57625.91
2022-10-25,3214.1,829.65,7378.4,4316.65,891.7,1218.35,1975.46,2275.86,976.55,2644.4,510.7,15676.55,4272.65,1248.65,3865.25,1781.2,2955.5,13827.8,2885.85,2832.6,59107.19
2022-11-01,3044.6,915.25,6967.85,4489.55,924.2,1142.25,2010.12,2233.56,1011.6,2700.95,527.6,15743.15,4409.15,1186.5,3927.1,1741.25,2904.85,14140.25,2879.75,2737.4,59756.84
2022-11-08,3131.3,863.2,7155.45,4555.85,904.45,1138.45,2038.79,2320.44,1051.75,2724.2,545.0,16578.3,4568.25,1220.2,3987.75,1805.5,2980.2,14114.6,2908.8,2843.45,60906.09
2022-11-15,3087.1,874.35,7145.5,4540.6,911.15,1149.45,2032.27,2372.95,1012.75,2718.0,564.5,17223.6,4539.85,1203.05,3882.8,1718.75,3027.65,13930.2,2916.4,2713.1,61033.55
2022-11-22,3083.8,854.65,6891.85,4477.65,913.65,1143.85,2009.7,2362.78,1021.1,2643.45,577.2,16674.75,4530.55,1232.55,4147.8,1770.9,3081.9,14004.15,2880.1,2599.6,61980.72
2022-11-29,3101.4,874.85,6779.6,4407.2,927.0,1173.45,1954.68,2330.51,1017.75,2603.05,562.9,16647.65,4382.95,1240.8,3848.1,1893.35,3055.7,14096.35,2769.75,2582.15,61510.58
2022-12-06,3182.3,901.5,6723.1,4485.95,953.4,1167.35,2010.59,2490.91,1044.35,2649.95,570.75,17004.4,4251.9,1253.55,3993.6,1937.45,3107.85,14187.65,2774.95,2771.35,63099.65
2022-12-13,3226.65,914.7,6625.9,4362.4,922.1,1164.65,1991.02,2415.7,1017.25,2596.2,582.0,17089.5,4263.7,1205.75,3970.45,1973.15,3108.85,14407.75,2905.35,2943.85,62410.68
2022-12-20,3147.85,942.3,6652.5,4503.3,921.0,1253.2,2005.32,2383.8,999.95,2589.85,582.2,17586.75,4121.9,1155.25,4198.8,2015.7,3094.25,14060.1,3028.4,2979.45,62677.91
2022-12-27,3070.95,932.35,6526.35,4410.5,892.35,1201.8,2032.09,2355.99,1005.55,2489.4,539.2,17410.2,3940.75,1156.3,4146.35,2016.25,3024.4,13967.35,2884.45,2900.2,61067.24
2023-01-03,3124.0,924.95,6487.6,4253.25,898.7,1214.15,1985.06,2319.57,995.05,2581.2,518.4,17289.25,3925.7,1110.8,3933.35,2015.2,3002.95,14143.45,2861.15,2785.85,60910.28
2023-01-10,3016.05,957.4,6573.6,4254.85,898.95,1222.75,1953.46,2295.6,1004.1,2595.7,518.85,16857.4,3864.05,1148.75,3827.05,2003.1,3014.4,14050.8,2815.45,2781.1,60657.45
2023-01-17,2940.15,950.0,5894.2,4263.3,867.85,1213.25,1976.35,2302.3,1028.25,2437.6,508.1,17350.95,3705.3,1188.4,3655.6,2107.35,3048.6,13924.25,2941.0,2642.9,60105.5
2023-01-24,2945.85,924.1,6000.3,4361.95,869.45,1222.5,1982.15,2255.89,1039.55,2423.95,520.45,17063.0,3516.75,1202.8,3748.85,2084.25,3114.65,13864.7,3064.65,2638.25,61045.74
2023-01-31,2774.0,891.7,5796.9,4204.55,855.3,1156.2,1925.77,2172.34,1039.95,2356.45,460.2,16720.35,3363.8,1180.5,3668.25,2109.25,3083.5,13533.15,2995.3,2570.15,60205.06
2023-02-07,2743.7,857.15,5817.45,4350.5,846.65,1041.6,1907.62,2131.41,1014.15,2347.15,334.1,17118.05,2806.6,1198.0,3630.0,2084.9,3025.7,13819.8,2945.1,2616.9,59708.08
2023-02-14,2765.55,872.1,6352.85,4486.3,858.7,1145.65,1900.14,2143.95,1013.4,2465.1,384.65,17447.45,2703.95,1230.3,3787.45,2040.2,3169.6,13645.55,3121.0,2545.0,60663.79
2023-02-21,2788.95,867.8,6486.0,4519.25,870.8,1149.7,1924.58,2215.33,995.2,2524.1,344.85,17855.25,2701.55,1218.15,3576.1,1986.05,3165.05,13688.2,3229.4,2431.6,61275.09
2023-02-28,2795.9,833.15,6198.6,4475.2,838.35,1092.75,1866.63,2168.74,968.35,2424.45,335.4,18311.95,2644.2,1201.65,3503.05,1834.85,3164.85,13527.65,3251.5,2515.55,59744.98
2023-03-07,2841.4,865.25,6156.8,4346.95,856.05,1100.35,1879.52,2136.15,958.9,2382.2,353.6,18302.25,2929.9,1214.55,3510.85,1843.7,3162.75,13913.3,3257.15,2782.95,59411.08
2023-03-14,2859.4,860.45,5995.15,4425.25,872.25,1174.4,1850.31,2203.89,957.2,2396.7,392.1,18723.95,2917.15,1221.9,3501.6,1901.8,3236.2,13889.65,3287.45,2793.9,60348.09
2023-03-21,2829.4,823.7,5729.2,4396.85,825.15,1044.25,1800.28,2039.16,951.5,2398.05,365.15,18043.6,2828.25,1186.4,3381.45,1867.25,3200.15,13429.95,3280.6,2680.75,57555.9
2023-03-28,2839.75,849.5,5833.85,4476.0,859.9,1031.25,1881.42,2075.44,971.95,2507.7,375.55,18424.2,2886.4,1192.7,3511.65,1888.75,3211.7,13958.2,3307.4,2483.6,58214.59
2023-04-04,2769.0,843.0,5628.65,4564.5,851.0,1056.95,1906.35,2037.7,990.7,2516.35,363.9,18977.15,2793.55,1179.6,3602.1,1825.35,3232.9,13311.2,3325.85,2570.65,57960.09
2023-04-11,2808.65,860.75,5765.65,4684.45,884.4,1065.55,1979.96,2119.97,996.75,2572.7,379.95,19142.6,2929.15,1200.9,3742.0,1927.75,3265.95,14136.65,3351.15,2597.1,59689.31
2023-04-18,2786.85,850.85,5852.3,4877.75,889.95,1075.05,1944.6,2139.03,1016.5,2587.1,396.05,18765.5,2926.4,1181.85,3860.3,1880.05,3312.5,14201.7,3334.65,2635.65,60392.77
2023-04-25,2809.0,873.15,5947.9,4908.95,891.75,1119.95,2060.46,2143.81,995.4,2566.05,380.05,18686.2,3010.4,1215.6,3613.7,1968.85,3289.85,14075.65,3261.75,2722.25,59567.8
2023-05-02,2909.25,887.8,6054.8,4844.2,914.85,1138.2,2100.26,2153.29,971.35,2640.65,386.45,18961.1,2832.6,1219.9,3652.35,2017.55,3467.25,14079.6,3447.65,2513.9,60300.58
2023-05-09,2929.35,859.9,6178.2,4951.55,923.05,1145.35,2186.52,2205.94,963.45,2654.35,383.65,19317.6,2908.25,1241.3,3792.4,2164.1,3646.8,13941.6,3540.9,2545.95,61193.3
2023-05-16,3040.65,890.05,6631.2,4868.0,936.2,1172.75,2206.05,2275.68,953.8,2744.55,408.3,19354.75,2892.25,1255.7,3920.15,2223.65,3492.6,13714.75,3714.45,2725.25,61940.2
2023-05-23,3093.0,915.0,6708.05,4478.15,939.4,1235.65,2173.09,2223.26,936.05,2762.5,406.3,19135.65,2961.1,1269.2,3836.2,2300.2,3560.85,13840.5,3891.2,2707.4,61560.64
2023-05-30,3102.0,918.95,6784.7,4520.45,940.4,1272.5,2138.84,2221.66,952.25,2707.0,422.3,18751.25,3514.3,1273.35,3878.1,2269.0,3573.1,13528.0,3431.0,2685.45,61773.78
2023-06-06,3198.2,914.7,6992.7,4503.8,948.45,1286.65,2169.36,2255.99,976.55,2822.4,423.6,18568.4,3878.75,1307.95,4073.85,2372.5,3633.6,13530.3,3551.65,2862.95,62622.24
2023-06-13,3223.85,976.4,7080.4,4671.2,939.95,1311.05,2238.01,2276.82,1014.25,2904.65,455.75,18973.6,3922.55,1345.85,4184.35,2419.9,3592.85,13777.25,3653.9,2899.95,63142.96
2023-06-20,3269.15,977.75,7096.1,4694.45,939.75,1323.4,2272.45,2327.0,986.5,2905.25,464.6,19072.3,4373.1,1360.95,4309.8,2356.0,3884.45,13977.55,3763.2,2834.2,63228.51
2023-06-27,3314.55,965.85,7203.25,4908.5,924.7,1286.75,2286.41,2337.03,991.75,2969.75,448.1,19201.7,4587.1,1339.4,4474.1,2470.3,3908.1,13933.95,3802.25,3171.55,63523.15
2023-07-04,3347.15,978.3,7090.35,5109.1,937.45,1334.0,2273.66,2305.81,1022.4,3024.95,434.25,18721.45,4361.95,1289.45,4431.7,2621.1,3835.25,14496.8,3764.75,3147.2,63915.42
2023-07-11,3374.15,966.55,7837.7,5176.65,958.15,1399.95,2288.2,2356.36,1044.6,3100.05,432.4,19162.55,4206.1,1287.1,4441.05,2654.6,3862.9,14657.8,3710.0,3156.75,65446.04
2023-07-18,3407.2,949.95,7430.8,5188.35,943.65,1371.35,2305.6,2521.72,1077.7,3095.45,421.55,19515.95,4336.3,1290.7,4460.7,2725.55,3809.25,14902.05,3828.85,3282.5,65393.9
2023-07-25,3516.8,964.05,7582.25,5221.6,973.65,1419.1,2293.72,2589.0,1081.75,2996.45,419.3,19101.2,4330.5,1364.0,4679.5,2700.5,3957.1,15952.55,3710.35,3194.2,67097.44
2023-08-01,3371.85,976.85,7431.05,5476.5,996.55,1427.75,2280.45,2525.7,1111.8,3008.5,443.5,19142.2,4087.2,1300.4,4540.3,2539.85,3797.95,15555.55,3763.3,3115.5,66707.2
2023-08-08,3363.25,945.65,7202.4,5650.0,987.6,1381.1,2287.5,2486.35,1136.25,2978.45,460.9,18262.25,4127.3,1312.15,4571.75,2565.3,3852.05,15697.15,3819.0,3047.4,65782.78
2023-08-15,3330.4,950.3,7123.7,5866.4,972.6,1407.2,2220.69,2523.55,1152.25,2955.4,462.65,18310.3,4901.35,1312.05,4690.35,2587.55,3979.95,15486.5,3732.1,2932.85,65995.81
2023-08-22,3193.8,933.4,6979.45,5868.45,956.0,1381.05,2195.28,2574.9,1143.6,3009.35,437.2,18185.75,4753.1,1269.85,4323.8,2458.65,4099.05,15845.5,3607.35,2792.35,65539.42
2023-08-29,3168.7,978.8,7118.45,5954.0,966.25,1400.65,2218.86,2523.15,1122.85,3068.0,453.3,18371.55,4996.8,1339.8,4152.0,2497.45,3957.65,15600.8,3718.35,2790.65,65433.3
2023-09-05,3294.3,982.55,7262.85,5645.5,958.4,1393.45,2219.68,2418.3,1113.65,3078.35,444.05,18626.45,4958.1,1353.95,4369.65,2454.9,4039.3,15798.35,3866.85,2837.75,65087.25
2023-09-12,3223.85,965.25,7383.65,5581.15,957.6,1408.15,2198.84,2428.1,1142.25,3175.25,437.75,19275.15,4998.15,1353.0,4492.75,2461.9,4206.9,16395.5,3944.8,3146.3,65880.52
2023-09-19,3276.55,1015.2,7475.5,5740.85,989.75,1455.65,2218.66,2452.75,1148.0,3262.85,443.9,19362.1,5062.1,1398.5,4396.05,2447.3,4209.5,17322.0,3828.65,3264.8,67466.99
2023-09-26,3215.55,1027.25,7541.2,5611.05,987.05,1440.7,2267.76,2382.1,1152.8,3307.25,428.15,19315.4,4877.55,1413.2,4464.9,2401.9,4220.85,17497.15,3774.1,3361.5,66800.84
2023-10-03,3300.7,1025.1,7838.65,5494.85,943.15,1436.8,2286.27,2369.1,1140.1,3213.9,430.45,19218.55,5285.35,1406.65,4239.15,2388.15,4166.5,18367.6,3725.55,3099.4,66118.69
2023-10-10,3169.55,994.4,7854.5,5413.25,930.7,1401.5,2298.86,2314.3,1121.75,3166.7,429.65,18742.35,5216.45,1393.6,4058.65,2385.0,4041.85,17773.15,3501.4,3005.6,65226.04
2023-10-17,3163.55,1019.3,8098.4,5567.25,952.65,1421.15,2319.8,2345.0,1128.6,3279.7,445.1,19698.1,5254.7,1390.95,4265.3,2533.15,4161.9,17761.3,3558.5,2924.3,66473.05
2023-10-24,3096.05,992.95,7871.1,5675.85,943.5,1420.8,2326.97,2323.6,1152.55,3283.05,433.0,20121.1,5475.3,1340.35,4204.5,2571.55,4132.1,17274.55,3492.35,2993.8,65877.02
2023-10-31,3061.1,955.35,7693.35,5512.25,916.05,1412.7,2424.81,2258.0,1120.45,3188.7,417.95,19696.0,5445.6,1267.15,4080.65,2428.95,3959.55,17181.75,3432.85,2947.85,64049.06
