Symbol,Date,Expiry,Strike Price,Stock Price,Call Price,Put Price
MARUTI,28-Dec-22,23-Feb-23,6800,8421.05,2303.15,24.9
MARUTI,28-Dec-22,23-Feb-23,7400,8421.05,1765.6,77.55
MARUTI,28-Dec-22,23-Feb-23,7300,8421.05,1851.8,65.4
MARUTI,28-Dec-22,23-Feb-23,8900,8421.05,722.85,510.25
MARUTI,28-Dec-22,23-Feb-23,9800,8421.05,359.9,1032.65
MARUTI,28-Dec-22,23-Feb-23,8500,8421.05,309.95,278
MARUTI,28-Dec-22,23-Feb-23,7700,8421.05,1517.25,43
MARUTI,28-Dec-22,23-Feb-23,8600,8421.05,888.05,380.35
MARUTI,28-Dec-22,23-Feb-23,7500,8421.05,1681.05,38
MARUTI,28-Dec-22,23-Feb-23,8000,8421.05,550,107.55
MARUTI,28-Dec-22,23-Feb-23,9100,8421.05,625.4,609.55
MARUTI,28-Dec-22,23-Feb-23,8400,8421.05,1010.95,306.55
MARUTI,28-Dec-22,23-Feb-23,6900,8421.05,2210.55,30.7
MARUTI,28-Dec-22,23-Feb-23,8200,8421.05,1144.3,243.15
MARUTI,28-Dec-22,23-Feb-23,7600,8421.05,1598.2,51
MARUTI,29-Dec-22,29-Dec-22,10000,8435.8,0.05,1655
MARUTI,29-Dec-22,29-Dec-22,9800,8435.8,0.05,1290.8
MARUTI,29-Dec-22,29-Dec-22,10300,8435.8,0.05,1686.5
MARUTI,29-Dec-22,29-Dec-22,6400,8435.8,2342.75,21.45
MARUTI,29-Dec-22,29-Dec-22,6900,8435.8,1887.5,58.7
MARUTI,29-Dec-22,29-Dec-22,8100,8435.8,431.7,0.05
MARUTI,29-Dec-22,29-Dec-22,5800,8435.8,2916.9,4.65
MARUTI,29-Dec-22,29-Dec-22,9500,8435.8,0.05,1096.1
MARUTI,29-Dec-22,29-Dec-22,6000,8435.8,2723.35,8.1
MARUTI,29-Dec-22,29-Dec-22,7500,8435.8,1391.05,0.05
MARUTI,29-Dec-22,29-Dec-22,6300,8435.8,2436.85,17.05
MARUTI,29-Dec-22,29-Dec-22,6200,8435.8,2531.75,13.45
MARUTI,29-Dec-22,29-Dec-22,8700,8435.8,0.15,290.35
MARUTI,29-Dec-22,29-Dec-22,6700,8435.8,2066.05,40.25
