Date,NIFTY,AXISBANK.NS,BAJAJ-AUTO.NS,BAJAJFINSV.NS,BAJFINANCE.NS,BRITANNIA.NS,COALINDIA.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,KOTAKBANK.NS,MARUTI.NS,NESTLEIND.NS,RELIANCE.NS,SBIN.NS,SHREECEM.NS,TCS.NS,ULTRACEMCO.NS
2019-11-29,12146.2001953125,749.9000244140625,3186.0,923.0,4095.0,3085.0,206.39999389648438,1267.699951171875,2476.75,2084.0,516.0,700.9000244140625,246.75,1610.0,7254.0,1469.9000244140625,1446.4285888671875,348.8500061035156,21230.0,2085.0,4301.60009765625
2019-12-02,12137.0498046875,739.25,3163.10009765625,911.0,4075.0,3057.699951171875,205.1999969482422,1273.949951171875,2431.0,2038.0,513.4500122070312,703.0999755859375,246.0,1614.5,7291.0,1445.39501953125,1462.932373046875,343.8999938964844,21099.94921875,2060.0,4270.0
2019-12-03,12067.650390625,744.9500122070312,3167.0,897.5,3939.949951171875,3069.699951171875,206.5,1268.199951171875,2402.0,2041.0,509.75,692.7000122070312,244.9499969482422,1634.5,7142.64990234375,1455.3299560546875,1456.303466796875,341.0,20910.0,2027.699951171875,4288.89990234375
2019-12-04,11969.9501953125,732.8499755859375,3259.75,906.8900146484375,3958.0,3039.89990234375,204.60000610351562,1252.5,2420.0,2027.0,510.0,697.0,243.5,1643.300048828125,7129.7998046875,1433.0,1438.245361328125,334.1000061035156,20599.849609375,2053.0,4210.0
2019-12-05,12071.25,743.0,3240.0,901.5,3990.85009765625,3064.39990234375,202.5,1255.5999755859375,2445.0,2047.800048828125,532.5499877929688,706.4500122070312,243.14999389648438,1651.25,7090.0,1439.56494140625,1439.15966796875,343.0,20425.0,2083.0,4202.14990234375
2019-12-06,12047.349609375,732.7999877929688,3243.10009765625,901.2000122070312,4010.0,3090.050048828125,196.39999389648438,1248.949951171875,2411.0,2044.0,530.0499877929688,715.9500122070312,247.0,1650.0,7012.85009765625,1430.0999755859375,1419.958740234375,336.70001220703125,20490.0,2124.0,4180.0
2019-12-09,11939.099609375,713.4500122070312,3223.89990234375,889.6699829101562,3969.60009765625,3084.800048828125,191.9499969482422,1249.5,2376.699951171875,2030.0,524.0499877929688,716.0,243.0,1677.949951171875,7007.0,1423.0,1422.8388671875,318.95001220703125,20290.05078125,2127.949951171875,4173.7998046875
2019-12-10,11950.5,731.0,3230.0,891.0,3950.0,3066.050048828125,192.0,1251.0,2400.0,2014.9000244140625,526.0499877929688,713.0,241.60000610351562,1665.0,7019.0,1422.4000244140625,1437.376708984375,317.20001220703125,20330.0,2060.0,4160.0
2019-12-11,11867.349609375,711.5,3240.14990234375,895.0,4001.5,3052.10009765625,188.3000030517578,1250.0999755859375,2337.0,2027.9000244140625,530.5999755859375,716.5999755859375,235.60000610351562,1666.0,7000.0,1410.9000244140625,1422.3359375,311.20001220703125,20167.099609375,2025.4000244140625,4051.0
2019-12-12,11944.2998046875,719.0,3276.300048828125,910.0,4050.0,3048.60009765625,188.3000030517578,1253.0,2312.0,2010.0,534.8499755859375,718.5,238.0500030517578,1690.199951171875,7030.39990234375,1407.7099609375,1435.73095703125,314.0,19987.0,2051.10009765625,4012.199951171875
2019-12-13,12026.400390625,725.5999755859375,3274.89990234375,920.0,4070.0,3095.0,191.6999969482422,1265.0,2348.0,2018.449951171875,537.9000244140625,700.3499755859375,240.0,1716.199951171875,7043.9501953125,1419.0,1444.6456298828125,325.20001220703125,20211.5,2023.0,4034.0
2019-12-16,12131.349609375,752.25,3234.5,925.0,4087.949951171875,3059.89990234375,197.0,1269.25,2340.25,2000.0,539.5,712.2999877929688,243.0,1694.0,7240.0,1426.0,1455.61767578125,335.95001220703125,20383.900390625,2096.0,4082.0
2019-12-17,12082.4501953125,747.5999755859375,3225.0,928.1799926757812,4056.949951171875,3060.0,193.4499969482422,1260.0,2318.0,1979.0,540.9500122070312,719.7000122070312,237.5,1716.050048828125,7209.89990234375,1421.489990234375,1432.53076171875,333.25,20390.0,2126.5,4062.199951171875
2019-12-18,12197.0,745.7999877929688,3199.050048828125,936.5,4140.4501953125,3070.0,195.85000610351562,1283.0,2314.949951171875,1960.0,542.0499877929688,731.0,240.60000610351562,1719.0,7220.0,1420.0,1429.10205078125,335.0,20510.0,2174.0,4113.2998046875
2019-12-19,12223.400390625,743.0999755859375,3206.0,935.0,4113.0498046875,3097.89990234375,197.39999389648438,1305.0,2311.10009765625,1931.9000244140625,537.2000122070312,733.5,246.0500030517578,1724.949951171875,7248.9501953125,1419.199951171875,1438.8853759765625,327.3500061035156,20348.0,2179.800048828125,4050.0
2019-12-20,12266.4501953125,744.7000122070312,3232.0,929.0,4107.0,3095.0,196.85000610351562,1288.75,2369.0,1950.0,540.9500122070312,731.0,244.35000610351562,1723.1500244140625,7240.64990234375,1426.0,1476.6473388671875,330.3500061035156,20356.75,2220.0,4035.0
2019-12-23,12235.4501953125,736.9000244140625,3205.0,928.1749877929688,4138.60009765625,3100.0,200.60000610351562,1299.0,2400.0,1949.25,547.0,732.1500244140625,242.0,1699.0,7275.0,1478.5999755859375,1426.450439453125,335.70001220703125,20539.94921875,2210.0,4115.0
2019-12-24,12269.25,744.5,3220.0,929.0050048828125,4158.0,3096.0,197.8000030517578,1298.5999755859375,2419.949951171875,1952.0,542.0,736.9500122070312,239.0,1704.949951171875,7397.0,1458.0,1434.49658203125,333.20001220703125,20379.0,2239.0,4115.0
2019-12-26,12211.849609375,737.5,3226.0,932.5,4149.9501953125,3090.0,198.39999389648438,1289.699951171875,2432.64990234375,1950.800048828125,541.0999755859375,732.0,238.89999389648438,1711.050048828125,7334.0,1460.0,1409.5810546875,333.0,20298.94921875,2216.39990234375,4097.0
2019-12-27,12172.900390625,739.0,3221.25,936.0,4198.0,3079.0,198.5,1272.0,2450.0,1946.9000244140625,541.0,729.75,237.5,1705.0,7268.0,1464.8800048828125,1396.18603515625,333.3999938964844,20389.900390625,2208.0,4087.0
2019-12-30,12274.900390625,760.9000244140625,3240.0,944.4000244140625,4274.85009765625,3050.0,203.5500030517578,1282.0,2446.0,1949.9000244140625,549.5999755859375,736.0999755859375,238.0,1690.0,7378.0,1467.989990234375,1413.5126953125,337.75,20590.0,2207.0,4073.89990234375
2019-12-31,12247.099609375,753.8499755859375,3251.0,942.239990234375,4247.0,3046.0,205.0,1281.949951171875,2466.5,1940.0,543.7999877929688,729.7000122070312,238.5500030517578,1690.4000244140625,7412.5,1486.4000244140625,1409.9010009765625,334.3999938964844,20489.0,2189.0,4051.949951171875
2020-01-01,12202.150390625,754.9000244140625,3183.0,942.0,4237.7998046875,3044.699951171875,211.35000610351562,1276.0999755859375,2454.89990234375,1930.0,539.9000244140625,735.0,238.60000610351562,1689.0,7377.0,1481.9000244140625,1387.95703125,334.70001220703125,20375.0,2168.0,4060.0
2020-01-02,12198.5498046875,750.0,3154.949951171875,937.8499755859375,4240.0,3047.0,212.5,1279.0,2447.800048828125,1940.0,536.0,738.9000244140625,238.1999969482422,1680.0,7327.60009765625,1484.8900146484375,1382.4710693359375,334.5,20320.0,2179.949951171875,4069.89990234375
2020-01-03,12261.099609375,753.1500244140625,3125.5,946.5,4220.0,3045.0,210.0,1282.199951171875,2420.0,1937.9000244140625,538.0,733.9000244140625,241.0,1670.949951171875,7328.9501953125,1475.0,1401.6719970703125,337.95001220703125,21200.0,2164.0,4237.0
2020-01-06,12170.599609375,739.4500122070312,3070.0,933.9000244140625,4164.0,3030.0,209.9499969482422,1260.0,2428.949951171875,1927.3499755859375,537.25,746.0999755859375,237.5,1657.0999755859375,7200.0,1454.199951171875,1389.7857666015625,331.70001220703125,21124.80078125,2205.0,4191.0
2020-01-07,12079.099609375,728.0,3045.5,912.5,4055.0,3033.89990234375,206.5,1258.9000244140625,2378.0,1919.25,531.2999877929688,738.0,236.0500030517578,1661.050048828125,7100.0,1442.35498046875,1388.871337890625,324.45001220703125,21097.150390625,2200.5,4199.5498046875
2020-01-08,11939.099609375,715.25,3000.0,897.0999755859375,3950.0,3020.0,203.0,1246.949951171875,2322.0,1910.0,516.0,724.9500122070312,234.0,1654.699951171875,7060.0,1419.1600341796875,1385.214111328125,312.1000061035156,21849.0,2205.0,4224.85009765625
2020-01-09,12153.150390625,733.5499877929688,3076.0,949.989990234375,4105.89990234375,3047.199951171875,203.25,1265.0,2341.0,1941.550048828125,530.7000122070312,721.7000122070312,235.60000610351562,1673.5,7140.0,1449.5,1406.7923583984375,326.8999938964844,22521.80078125,2248.75,4337.0
2020-01-10,12271.0,743.0,3098.0,937.5150146484375,4130.10009765625,3014.949951171875,199.14999389648438,1284.0999755859375,2357.0,1940.9000244140625,544.9000244140625,740.4500122070312,237.60000610351562,1674.0999755859375,7261.39990234375,1464.344970703125,1418.952880859375,331.0,22866.5,2228.0,4388.10009765625
2020-01-13,12296.7001953125,740.0,3106.0,939.97998046875,4168.0,2995.0,205.3000030517578,1282.699951171875,2382.89990234375,1961.0,539.4000244140625,760.0,238.5,1692.0,7332.0,1474.7900390625,1412.6898193359375,334.0,23270.0,2217.85009765625,4457.5498046875
2020-01-14,12333.099609375,740.0,3091.10009765625,944.5999755859375,4170.0,3058.0,211.14999389648438,1289.0,2367.0,1995.5,536.2000122070312,769.9500122070312,240.25,1696.0,7355.0,1465.7900390625,1408.0723876953125,329.79998779296875,23670.0,2195.0,4465.0
2020-01-15,12349.400390625,747.0499877929688,3101.0,953.9849853515625,4189.9501953125,3120.0,212.60000610351562,1286.4000244140625,2419.949951171875,2011.1500244140625,535.0999755859375,773.8499755859375,242.5500030517578,1675.949951171875,7388.9501953125,1482.800048828125,1404.2779541015625,329.0,23670.0,2213.0,4451.0498046875
2020-01-16,12347.099609375,746.5,3129.800048828125,959.0,4190.0,3116.0,212.4499969482422,1282.050048828125,2474.949951171875,2022.0,533.9000244140625,770.7000122070312,242.5,1678.9000244140625,7456.5,1485.0999755859375,1398.0147705078125,324.0,23750.0,2226.949951171875,4520.0
2020-01-17,12328.400390625,734.8499755859375,3112.0,961.4000244140625,4217.0,3155.0,210.0,1281.75,2445.0,2055.0,534.5,770.7000122070312,240.75,1703.9000244140625,7469.0,1539.9000244140625,1420.4158935546875,313.0,23335.0,2240.75,4440.0
2020-01-20,12430.5,742.9500122070312,3130.0,972.5,4229.0,3143.0,208.0,1304.8499755859375,2454.0,2060.5,533.0,771.5999755859375,240.0500030517578,1709.0,7521.25,1523.0150146484375,1471.161376953125,321.0,23333.19921875,2194.89990234375,4500.0
2020-01-21,12195.2998046875,726.3499755859375,3096.0,958.39501953125,4149.9501953125,3100.0,201.14999389648438,1250.0,2410.0,2059.75,532.9500122070312,768.4500122070312,241.4499969482422,1605.0,7411.5,1536.10498046875,1397.6490478515625,313.79998779296875,23160.099609375,2169.949951171875,4455.0
2020-01-22,12218.349609375,717.0,3105.0,959.0,4186.0,3125.5,199.10000610351562,1248.050048828125,2408.699951171875,2063.0,531.5,768.4500122070312,239.60000610351562,1633.199951171875,7340.0,1536.9000244140625,1411.729736328125,317.0,22960.0,2181.0,4505.0
2020-01-23,12123.75,725.0499877929688,3072.0,954.75,4123.0,3103.85009765625,192.0500030517578,1240.0,2397.0,2051.75,521.4000244140625,777.0999755859375,238.10000610351562,1588.0,7145.39990234375,1550.0,1404.8721923828125,316.0,23016.69921875,2209.800048828125,4470.0
2020-01-24,12174.5498046875,723.4000244140625,3068.0,951.9199829101562,4120.0,3113.14990234375,193.0,1246.0,2440.0,2057.0,529.25,775.75,237.39999389648438,1605.449951171875,7148.7998046875,1560.0,1396.18603515625,323.5,23011.099609375,2190.949951171875,4554.0
2020-01-27,12197.099609375,732.4500122070312,3069.800048828125,959.0,4174.0,3187.0,193.9499969482422,1235.0,2456.0,2066.0,538.5,779.0499877929688,237.0,1628.699951171875,7101.5,1570.0,1385.1226806640625,320.8999938964844,23099.900390625,2189.699951171875,4624.89990234375
2020-01-28,12148.099609375,738.4000244140625,3089.800048828125,955.760009765625,4150.14990234375,3182.89990234375,193.89999389648438,1218.800048828125,2456.75,2062.0,538.0999755859375,781.0,234.75,1620.0,7179.9501953125,1566.4000244140625,1379.3623046875,317.95001220703125,23560.0,2174.0,4670.0
2020-01-29,12114.900390625,740.0,3079.0,964.9000244140625,4244.89990234375,3200.0,191.0,1225.300048828125,2484.0,2062.050048828125,531.5499877929688,786.5999755859375,231.5,1633.0,7010.0,1558.5,1347.7720947265625,317.8500061035156,23539.099609375,2185.0,4625.0
2020-01-30,12147.75,735.75,3108.5,992.4000244140625,4464.0,3208.949951171875,191.39999389648438,1238.949951171875,2486.949951171875,2074.89990234375,527.6500244140625,789.7000122070312,236.9499969482422,1637.800048828125,7020.0,1580.199951171875,1352.298095703125,316.75,23427.30078125,2160.0,4569.0
2020-01-31,12100.400390625,734.7000122070312,3150.0,970.7999877929688,4370.0,3242.699951171875,188.8000030517578,1231.449951171875,2508.0,2064.0,530.0,780.5499877929688,235.75,1709.6500244140625,7035.0,1556.0,1328.525390625,313.70001220703125,23627.30078125,2139.39990234375,4502.2998046875
2020-02-03,11627.4501953125,704.7000122070312,3143.0,895.5,4250.2001953125,3097.60009765625,174.89999389648438,1197.0,2391.0,2074.89990234375,504.0,782.0,215.0,1645.5999755859375,6780.0,1558.9000244140625,1252.54443359375,303.0,22416.099609375,2152.0,4265.0
2020-02-04,11786.25,712.4500122070312,3270.0,918.0,4387.9501953125,3235.0,180.75,1198.0,2412.0,2177.0,520.0,770.0999755859375,210.8000030517578,1684.050048828125,7020.0,1640.0,1280.0657958984375,302.8999938964844,23400.0,2129.0,4394.9501953125
2020-02-05,12005.849609375,719.4500122070312,3185.0,954.0,4515.0,3269.800048828125,184.0,1234.9000244140625,2472.0,2167.39990234375,529.0499877929688,781.0,216.3000030517578,1702.0,7215.0,1647.5999755859375,1311.9759521484375,306.8999938964844,24412.05078125,2115.0,4477.0
2020-02-06,12120.0,727.4500122070312,3170.0,960.0,4528.2001953125,3260.35009765625,180.1999969482422,1244.6500244140625,2395.0,2166.0,540.3499755859375,784.3499755859375,218.0,1693.9000244140625,7075.0,1639.9000244140625,1329.53125,311.20001220703125,25048.0,2145.0,4480.0
2020-02-07,12151.150390625,736.7000122070312,3164.800048828125,961.0,4663.9501953125,3256.0,180.3000030517578,1246.0,2480.0,2165.0,540.9500122070312,775.9500122070312,213.8000030517578,1675.75,7039.0,1634.0,1326.69677734375,321.5,25020.05078125,2139.0,4476.39990234375
2020-02-10,12102.349609375,746.2999877929688,3138.0,960.5,4660.0,3270.0,184.89999389648438,1242.949951171875,2449.5,2160.10009765625,538.6500244140625,774.0,214.0,1660.0,6975.0,1630.0,1305.6671142578125,319.79998779296875,25000.0,2140.89990234375,4487.0
2020-02-11,12108.400390625,743.0,3125.0,964.3499755859375,4737.0,3179.949951171875,180.0,1243.300048828125,2415.0,2169.0,537.7000122070312,779.0,216.5,1682.449951171875,6950.0,1624.0,1323.4051513671875,321.04998779296875,25050.0,2163.0,4447.7001953125
2020-02-12,12151.0,752.0,3164.699951171875,973.7999877929688,4770.0,3124.199951171875,181.0,1245.199951171875,2410.0,2157.10009765625,545.7999877929688,775.7999877929688,213.39999389648438,1680.0999755859375,7056.10009765625,1602.5999755859375,1331.4056396484375,329.8999938964844,24981.0,2151.10009765625,4492.7001953125
2020-02-13,12219.5498046875,751.0999755859375,3149.0,975.7999877929688,4766.0,3132.0,180.3000030517578,1259.9000244140625,2419.0,2256.0,549.0,785.0,213.0500030517578,1714.699951171875,7050.0,1632.800048828125,1351.1551513671875,322.0,24700.0,2172.949951171875,4439.9501953125
2020-02-14,12190.150390625,748.0999755859375,3145.0,973.5,4800.0,3116.0,178.0,1243.199951171875,2424.0,2273.0,541.25,794.5,212.25,1696.0,7000.0498046875,1650.0,1350.697998046875,328.1000061035156,24750.0,2188.0,4469.0
2020-02-17,12131.7998046875,737.4000244140625,3152.550048828125,969.97998046875,4781.75,3095.0,174.75,1225.0,2335.0,2248.0,543.0,790.2999877929688,208.0,1685.0,6920.0,1641.300048828125,1361.44140625,320.95001220703125,24320.0,2196.949951171875,4443.89990234375
2020-02-18,12028.25,737.75,3064.699951171875,952.7000122070312,4769.39990234375,3080.0,168.10000610351562,1216.9000244140625,2283.199951171875,2252.60009765625,541.0,785.0,204.5500030517578,1682.5,6925.0,1656.989990234375,1349.463623046875,315.3999938964844,24000.0,2199.949951171875,4433.60009765625
2020-02-19,12090.599609375,740.6500244140625,3092.0,958.0,4785.0,3082.10009765625,176.35000610351562,1222.5,2274.0,2250.199951171875,543.5,800.0,205.25,1740.0,6850.0,1653.8599853515625,1352.6180419921875,322.29998779296875,24850.0,2215.75,4494.0
2020-02-20,12119.0,742.75,3091.0,975.7999877929688,4867.89990234375,3079.800048828125,177.75,1230.0,2267.0,2282.199951171875,545.5,803.25,207.0,1697.300048828125,6761.0,1674.0,1368.756103515625,319.3500061035156,24400.0,2204.5,4450.0
2020-02-24,12012.5498046875,737.9500122070312,3077.0,968.0,4840.0,3059.0,178.75,1208.949951171875,2220.0,2236.800048828125,539.5,800.0999755859375,207.0,1672.0,6710.0,1649.9000244140625,1343.8404541015625,325.75,24100.0,2156.0,4415.0
2020-02-25,11877.5,729.4000244140625,2992.0,950.0,4849.89990234375,3040.0,176.10000610351562,1204.0,2190.199951171875,2239.89990234375,532.4500122070312,799.0,203.8000030517578,1676.199951171875,6505.39990234375,1637.300048828125,1327.0625,325.8999938964844,23831.599609375,2115.5,4397.5
2020-02-26,11738.5498046875,725.2999877929688,2937.0,945.5,4815.0,3025.10009765625,174.1999969482422,1197.5,2180.0,2238.800048828125,526.8499755859375,793.9500122070312,200.64999389648438,1670.0999755859375,6350.0,1654.5,1289.2091064453125,324.8500061035156,23488.849609375,2154.0,4320.25
2020-02-27,11661.25,728.7000122070312,2944.800048828125,938.5,4815.0,3036.949951171875,173.75,1195.0,2147.89990234375,2241.949951171875,522.7999877929688,778.0,198.39999389648438,1666.0,6230.0,1630.0,1269.09375,328.0,23549.0,2119.949951171875,4332.5498046875
2020-02-28,11382.0,718.9000244140625,2890.0,927.0499877929688,4640.0,2983.0,171.5500030517578,1175.5,2080.0,2191.10009765625,501.6000061035156,750.0,195.0,1654.9000244140625,6163.0498046875,1604.199951171875,1238.829345703125,312.0,23400.0,2068.0,4270.0
2020-03-02,11387.349609375,709.2999877929688,2920.0,930.0,4600.0,2995.0,172.64999389648438,1200.199951171875,2100.0,2190.0,508.25,737.0,199.5,1631.0,6400.9501953125,1595.0,1239.01220703125,311.0,22810.0,2035.0,4255.0
2020-03-03,11217.5498046875,689.9000244140625,2700.0,900.0,4400.0,2970.0,171.35000610351562,1175.0,1976.0,2171.89990234375,509.8500061035156,755.0,197.0,1603.800048828125,6318.0,1613.0250244140625,1215.7882080078125,293.0,23299.94921875,2020.0,4179.89990234375
2020-03-04,11351.349609375,690.0,2720.0,900.0,4466.0,3048.0,178.25,1178.3499755859375,2070.0,2179.0,517.5,753.9000244140625,194.9499969482422,1632.199951171875,6390.0,1639.699951171875,1236.1778564453125,291.79998779296875,23799.0,2056.0,4310.0498046875
2020-03-05,11306.0498046875,686.5,2719.949951171875,887.0,4310.0,3082.60009765625,180.0,1153.0,2061.699951171875,2185.0,509.75,763.75,187.5500030517578,1615.0,6411.89990234375,1655.0,1236.3607177734375,290.8999938964844,23283.0,2085.699951171875,4182.0498046875
2020-03-06,10942.650390625,650.0,2640.0,857.0,4125.0,3084.89990234375,166.6999969482422,1125.0,1971.0,2185.0,485.0,741.0,184.85000610351562,1605.199951171875,6196.39990234375,1635.81005859375,1161.2025146484375,268.0,22799.900390625,2098.0,4092.60009765625
2020-03-09,10742.0498046875,639.0,2675.0,843.9000244140625,4070.0,3045.0,165.8000030517578,1110.0,1995.0,2140.0,475.0,724.5,179.0,1595.0,6301.0,1624.9300537109375,1133.8182373046875,260.04998779296875,23000.5,2075.0,4070.0
2020-03-11,10334.2998046875,613.6500244140625,2580.0,818.0,4014.0,2982.199951171875,158.10000610351562,1105.0,1968.0,2066.0,450.0,690.6500244140625,174.0,1575.949951171875,6160.0,1600.5150146484375,1013.0806274414062,253.0,21780.0,1933.0,4070.0
2020-03-12,10039.9501953125,592.0,2519.949951171875,790.0,3860.0,2945.0,161.0,1075.0,1956.0,2102.39990234375,438.0,668.0,169.0,1509.9000244140625,5939.2998046875,1586.9449462890625,992.051025390625,231.89999389648438,21006.150390625,1904.0,3890.0
2020-03-13,9107.599609375,516.9500122070312,2249.0,680.0,3440.0,2700.0,146.25,980.0499877929688,1761.0,1970.0,401.0,592.0,150.0,1400.0,5325.2001953125,1534.0999755859375,912.5040283203125,200.0,19100.5,1687.9000244140625,3470.300048828125
2020-03-16,9587.7998046875,542.3499755859375,2315.0,745.0,3833.449951171875,2704.800048828125,150.9499969482422,1035.0,1818.0,2000.0,424.20001220703125,622.0,158.0,1417.0,5638.60009765625,1480.0,969.695556640625,227.89999389648438,20405.0,1755.0,3650.0
2020-03-17,9285.400390625,515.1500244140625,2345.199951171875,750.0999755859375,3702.10009765625,2720.0,145.1999969482422,1008.0,1783.0,1955.550048828125,407.0,588.0999755859375,148.0,1392.0,5502.0,1450.0,957.534912109375,227.1999969482422,19905.05078125,1730.0,3520.0
2020-03-18,9088.4501953125,490.0,2290.0,715.0,3490.0,2728.0,151.60000610351562,985.0,1841.0,2034.050048828125,369.1000061035156,568.0,152.10000610351562,1326.0,5671.0,1455.0,937.46533203125,221.0,20299.0,1676.800048828125,3537.89990234375
2020-03-19,8063.2998046875,441.04998779296875,2119.75,586.5,2800.0,2389.0,128.0,847.0,1648.0,1894.300048828125,336.1000061035156,509.25,150.6999969482422,1095.050048828125,4870.0,1300.050048828125,841.2775268554688,202.9499969482422,17990.0,1559.699951171875,3139.0
2020-03-20,8284.4501953125,431.3999938964844,2189.89990234375,572.52001953125,2799.85009765625,2341.300048828125,124.5,875.0,1725.0,1850.0,328.0,549.5,165.10000610351562,1217.0,4869.0,1319.800048828125,859.0155639648438,205.5500030517578,17385.0,1630.0,3185.0
2020-03-23,7945.7001953125,385.3500061035156,2052.0,564.0,2656.75,2300.0,122.5,794.5999755859375,1634.1500244140625,1950.0,311.1499938964844,540.0,158.0,1137.5,4575.0,1275.0400390625,837.7116088867188,190.0,17113.0,1620.0,3220.0
2020-03-24,7848.2998046875,331.95001220703125,2000.0,490.0,2472.0,2117.0,129.25,795.25,1650.0,1975.0,295.29998779296875,522.0,162.9499969482422,1153.1500244140625,4341.0,1388.9000244140625,850.3294067382812,190.9499969482422,17400.0,1653.050048828125,3100.0
2020-03-25,7735.14990234375,293.5,1917.0,445.0,2450.0,2364.60009765625,126.0,770.4500122070312,1560.0,2010.050048828125,284.0,597.0,151.0,1140.0,4439.0,1280.0,881.23388671875,178.0,16800.0,1700.0,2968.199951171875
2020-03-26,8451.0,335.95001220703125,1998.199951171875,497.5,2637.300048828125,2471.550048828125,126.0,870.0999755859375,1689.9000244140625,2089.0,322.0,615.0,150.0,1300.0,5024.4501953125,1469.969970703125,1001.92578125,191.5500030517578,17450.0,1831.5999755859375,3230.0
2020-03-27,8949.099609375,370.0,2149.0,547.7000122070312,2955.0,2690.0,125.9000015258789,944.9500122070312,1815.0,2239.0,355.79998779296875,665.0499877929688,162.0,1436.0,5100.0,1540.0,1001.1943359375,202.0,17800.0,1820.0,3390.0
2020-03-30,8385.9501953125,345.0,2016.0,470.0,2390.050048828125,2465.25,127.55000305175781,880.0,1635.0,2123.0,330.1000061035156,625.0999755859375,156.0500030517578,1345.199951171875,4587.4501953125,1499.0,951.4546508789062,190.0,17000.0,1766.0,3116.0
2020-03-31,8529.349609375,384.3999938964844,2037.3499755859375,481.0,2305.10009765625,2579.949951171875,135.10000610351562,853.7999877929688,1593.0,2234.800048828125,324.70001220703125,650.0,164.0,1328.300048828125,4450.0,1584.9000244140625,981.9476318359375,192.0,17274.150390625,1837.4000244140625,3140.0
2020-04-01,8584.099609375,376.25,2000.0,456.0,2180.0,2700.0,138.75,863.8499755859375,1590.0999755859375,2293.199951171875,319.0,634.3499755859375,171.6999969482422,1294.9000244140625,4290.0,1630.0250244140625,1026.10986328125,194.0,17500.0,1825.9000244140625,3245.0
2020-04-03,8356.5498046875,360.20001220703125,2051.10009765625,456.0,2268.800048828125,2588.949951171875,138.60000610351562,843.0,1610.050048828125,2234.0,309.5,603.5,167.89999389648438,1181.6500244140625,4250.0,1593.969970703125,1037.2647705078125,187.5500030517578,16661.19921875,1740.0,3189.0
2020-04-07,8446.2998046875,347.3999938964844,2065.0,462.0,2245.0,2640.14990234375,140.3000030517578,874.0,1630.0,2220.0,308.29998779296875,615.0,185.6999969482422,1221.0,4150.0,1557.5,1007.6860961914062,184.39999389648438,16090.0,1710.0,3184.949951171875
2020-04-08,8688.900390625,383.75,2180.0,457.5,2184.0,2829.0,140.0,879.9500122070312,1702.0,2432.0,322.8500061035156,630.0,180.85000610351562,1184.800048828125,4406.5,1665.0,1078.91259765625,182.89999389648438,16351.150390625,1760.0,3241.0
2020-04-09,8973.0498046875,405.0,2290.0,470.5,2391.0,2850.0,139.1999969482422,913.0,1879.1500244140625,2499.949951171875,332.3999938964844,646.7999877929688,184.0,1215.0,4794.4501953125,1743.6949462890625,1109.9998779296875,188.0,16208.0,1750.449951171875,3301.0
2020-04-13,9103.9501953125,417.95001220703125,2430.14990234375,484.3999938964844,2520.0,2800.0,140.8000030517578,934.0,1952.0,2381.0,341.04998779296875,629.0,184.5,1250.0,5285.0,1684.5,1100.8109130859375,186.8000030517578,16900.0,1761.0,3347.10009765625
2020-04-15,9196.400390625,434.0,2410.0,455.1000061035156,2345.0,2772.0,147.39999389648438,930.5,1940.0,2425.949951171875,342.70001220703125,651.4000244140625,184.0500030517578,1265.8499755859375,5307.5,1665.7099609375,1094.501953125,187.0,17389.05078125,1785.0,3560.0
2020-04-16,8851.25,408.6000061035156,2330.0,457.0,2145.0,2837.5,144.60000610351562,865.0,1800.0,2466.0,325.29998779296875,619.9500122070312,189.64999389648438,1164.949951171875,5017.0,1732.0,1051.345458984375,182.0,18050.19921875,1709.949951171875,3550.0
2020-04-17,9323.4501953125,450.0,2380.0,487.6000061035156,2355.0,2884.0,151.5,915.0,1839.949951171875,2498.800048828125,362.0,644.0,190.4499969482422,1187.3499755859375,5325.0,1836.9949951171875,1111.82861328125,196.0,19400.0,1800.0,3654.0
2020-04-20,9390.2001953125,482.0,2410.0,508.5799865722656,2325.0,2860.10009765625,149.89999389648438,951.0,1874.949951171875,2420.0,376.0,640.0,189.9499969482422,1220.0,5512.0,1748.97998046875,1120.971923828125,194.0,19025.0,1830.0,3570.0
2020-04-21,9016.9501953125,436.0,2344.0,474.8999938964844,2210.0,2779.89990234375,141.0,925.0,1785.0999755859375,2283.0,341.0,627.7999877929688,178.0,1150.0,5131.2998046875,1680.0,1106.342529296875,188.0,18900.0,1765.0,3469.0
2020-04-22,9026.75,418.54998779296875,2323.25,458.5,2059.949951171875,2863.0,138.1999969482422,919.1500244140625,1800.0,2317.949951171875,326.0,633.2000122070312,179.0,1127.050048828125,5009.0,1700.8349609375,1206.919189453125,185.5,18838.44921875,1737.6500244140625,3421.0
2020-04-23,9232.349609375,434.6000061035156,2379.699951171875,480.0,2160.0,2960.0,140.8000030517578,935.0,1900.0,2389.0,340.25,647.0499877929688,182.9499969482422,1172.0,5169.0,1759.9949951171875,1250.212890625,187.75,19050.0,1780.0,3435.0
2020-04-24,9163.900390625,416.0,2410.0,467.5,2113.5,2980.0,140.60000610351562,933.0,1842.5,2311.0,337.8999938964844,668.5499877929688,181.0,1219.0,5100.0,1730.0,1234.486328125,184.0,18739.0,1840.699951171875,3410.0
