Date,SENSEX,ASIAN PAINTS,AXIS BANK,BAJAJ FINANCE,BAJAJ FINSERV,BHARTI AIRTEL,DR REDDY,HCL TECH,HDFC BANK,HINDUSTAN UNILVR,ICICI BANK,DLF,EICHER MOTORS,VARUN BEVERAGES,SIEMENS,PNB,BPCL,GODREJ CONSUMER,CIPLA,AMBUJA CEMENT,GAIL
2020-03-25,28535.779296875,1580.7408447265600,326.4032287597660,2574.958740234380,482.205810546875,425.8910827636720,2901.811767578130,432.9045104980470,845.8522338867190,2044.782958984380,312.6863708496090,123.08123779296900,1425.5028076171900,123.5678482055660,1047.00244140625,33.86275863647460,253.73269653320300,469.6259460449220,373.66845703125,139.14999389648400,46.96690368652340
2020-03-26,29946.76953125,1616.0931396484400,342.1293029785160,2782.52685546875,514.4288330078130,473.7077941894530,2920.317138671880,435.9942626953130,903.0465087890630,2183.228759765630,327.3273620605470,137.02151489257800,1457.0816650390600,132.53103637695300,1085.380859375,33.02359390258790,262.08526611328100,497.78656005859400,383.5383605957030,144.1999969482420,45.47193908691410
2020-03-27,29815.58984375,1592.789306640630,359.1534118652340,2535.67578125,489.3470764160160,444.8691101074220,2894.3701171875,416.9246520996090,894.7911376953130,2107.507080078130,335.3133850097660,137.8152618408200,1407.4635009765600,125.11894989013700,1038.00439453125,33.02359390258790,258.8370666503910,496.3934631347660,405.1629333496090,141.1999969482420,43.29177474975590
2020-03-30,28440.3203125,1583.81494140625,368.1397399902340,2232.762939453130,465.9194030761720,425.3955383300780,2970.92138671875,405.72430419921900,823.557861328125,2153.58984375,309.5807189941410,129.72891235351600,1311.268310546880,117.83983612060500,1074.54345703125,32.48060607910160,254.8927764892580,490.821044921875,428.6225891113280,148.14999389648400,44.163841247558600
2020-03-31,29468.490234375,1652.7841796875,378.7236022949220,2206.673828125,458.7331848144530,436.6436462402340,3092.917724609380,421.70416259765600,852.2291259765630,2262.938232421880,319.9329528808590,136.4261932373050,1285.86474609375,117.56285095214800,1105.1666259765600,31.93761444091800,293.3146667480470,518.0861206054690,419.5958251953130,155.6999969482420,47.62095642089840
2020-04-01,28265.310546875,1590.5086669921900,357.9053039550780,2210.70654296875,449.6929626464840,417.3187561035160,3072.1796875,398.8205871582030,820.2952270507810,2145.860107421880,307.0666198730470,131.61407470703100,1277.4249267578100,118.43811798095700,1080.5587158203100,30.11119842529300,281.3890686035160,545.9482421875,410.22186279296900,156.75,47.1849250793457
2020-04-03,27590.94921875,1508.5982666015600,325.105224609375,2198.010498046880,450.9623107910160,420.1431579589840,3120.40283203125,390.9996643066410,804.2788696289060,2120.553955078130,282.4677429199220,131.16758728027300,1244.57373046875,118.93669128418000,1045.560791015630,29.32139778137210,294.3819274902340,528.28564453125,445.48577880859400,153.0500030517580,50.36172866821290
2020-04-07,30067.2109375,1610.490478515630,388.20916748046900,2243.61669921875,471.1766052246090,465.8291931152340,3555.35205078125,436.2356872558590,886.1897583007810,2407.14453125,321.51043701171900,140.34535217285200,1281.890625,118.1057357788090,1108.447509765630,29.56821060180660,326.2145080566410,556.0482177734380,487.9909362792970,159.10000610351600,52.63532638549810
2020-04-08,29893.9609375,1596.1610107421900,390.7053527832030,2323.12890625,460.67218017578100,457.455078125,3652.19482421875,446.7119140625,878.8736572265630,2421.0283203125,314.5103454589840,136.8230743408200,1292.885009765630,120.13325500488300,1099.747802734380,30.11119842529300,317.9083251953130,595.7517700195310,508.87152099609400,149.75,53.351661682128900
2020-04-09,31159.619140625,1638.6531982421900,419.26190185546900,2539.758544921880,482.00592041015600,484.6585693359380,3590.080322265630,452.74658203125,913.8229370117190,2336.54296875,337.8274841308590,148.53091430664100,1347.1358642578100,126.82518005371100,1148.8143310546900,30.999725341796900,320.2284851074220,592.3187255859380,574.8363647460940,158.85000610351600,54.65976333618160
2020-04-13,30690.01953125,1665.32861328125,418.7626647949220,2278.817138671880,448.73846435546900,507.1547546386720,3715.4501953125,442.5117492675780,885.2999877929690,2311.33544921875,326.1935729980470,138.5098114013670,1315.88134765625,123.11360168457000,1177.4490966796900,30.950363159179700,324.8688049316410,554.505859375,587.9301147460940,164.89999389648400,53.600826263427700
2020-04-15,30379.810546875,1704.0526123046900,416.4661865234380,2173.3154296875,459.82763671875,505.3709411621090,3774.43896484375,462.16070556640600,853.6627197265630,2451.602783203130,322.6935119628910,139.15472412109400,1308.6302490234400,125.59536743164100,1188.5350341796900,30.802276611328100,328.25628662109400,568.8349609375,587.7813110351560,168.5500030517580,53.943424224853500
2020-04-16,30602.609375,1727.8026123046900,422.5069580078130,2212.2998046875,470.681884765625,495.95623779296900,3832.08837890625,443.81524658203100,871.0631713867190,2399.267333984380,337.28521728515600,133.00314331054700,1314.1668701171900,128.1214599609380,1199.670654296880,30.703550338745100,329.9731750488280,561.6206665039060,595.7169189453130,169.60000610351600,55.65640640258790
2020-04-17,31588.720703125,1739.9503173828100,479.32049560546900,2298.433837890630,499.6316223144530,497.74005126953100,3901.24755859375,439.6633605957030,900.0805053710940,2347.916015625,370.6588134765630,135.83087158203100,1450.7884521484400,134.1707763671880,1191.9652099609400,31.44399070739750,333.9638366699220,549.530517578125,593.28662109375,174.60000610351600,55.84327697753910
2020-04-20,31648.0,1717.1920166015600,454.85772705078100,2297.636962890630,488.75738525390600,485.9964904785160,3812.98779296875,454.0018310546880,935.2769775390630,2301.833251953130,356.41217041015600,133.40000915527300,1396.1446533203100,143.90951538085900,1169.59423828125,32.48060607910160,341.8059997558590,535.0521240234380,580.0441284179690,170.25,54.4728889465332
2020-04-21,30636.7109375,1711.1925048828100,420.2603759765630,2089.820068359380,458.9580993652340,496.3526306152340,3984.3974609375,440.0978698730470,910.3131713867190,2280.859619140630,326.8836975097660,131.76290893554700,1326.576171875,134.6693572998050,1152.4931640625,30.703550338745100,329.7411804199220,527.2407836914060,586.04541015625,167.64999389648400,51.358375549316400
2020-04-22,31379.55078125,1797.5157470703100,430.54473876953100,2138.413818359380,477.093505859375,496.7490234375,4025.82373046875,446.66363525390600,917.87646484375,2350.131591796880,331.3696594238280,132.4574432373050,1346.030517578130,144.18650817871100,1125.4493408203100,30.752912521362300,330.9476318359380,528.9324340820310,582.3751831054690,176.6999969482420,52.44845199584960
2020-04-23,31863.080078125,1805.2010498046900,429.0470275878910,2165.99658203125,472.3909912109380,491.1993408203130,3995.7587890625,462.0158996582030,943.9277954101560,2280.367431640630,347.8345947265630,135.9300994873050,1381.8880615234400,137.88233947753900,1161.7396240234400,30.752912521362300,329.69476318359400,538.6841430664060,581.9288330078130,171.4499969482420,51.887840270996100
2020-04-24,31327.220703125,1812.1424560546900,403.4859313964840,1968.08740234375,438.7287292480470,489.9110107421880,3971.20068359375,452.3121032714840,927.0216064453130,2247.921875,330.13726806640600,127.34766387939500,1334.7509765625,144.38592529296900,1140.0152587890600,29.8643856048584,325.4256286621090,531.0718383789060,594.7745971679690,167.9499969482420,50.735469818115200
2020-04-27,31743.080078125,1836.8345947265600,426.6506652832030,2035.8994140625,461.5517272949220,490.1092224121090,3948.77587890625,466.940185546875,919.3099975585940,2285.04443359375,342.8556823730470,131.91172790527300,1374.8385009765600,143.200439453125,1136.0880126953100,30.35801124572750,329.8339538574220,534.1565551757810,603.8013916015630,172.3000030517580,50.922340393066400
2020-04-28,32114.51953125,1808.96923828125,454.85772705078100,2219.967041015630,485.2641906738280,481.33868408203100,3917.86767578125,455.83636474609400,920.8424682617190,2255.30712890625,354.6375427246090,137.02151489257800,1408.166015625,146.55747985839800,1134.2486572265600,30.851638793945300,333.54620361328100,533.0122680664060,593.6338500976560,168.0,52.69761657714840
2020-04-29,32720.16015625,1753.238525390630,438.18310546875,2283.098876953130,499.46173095703100,491.7939453125,3850.395263671880,474.5680236816410,965.6784057617190,2197.900390625,365.0390319824220,140.444580078125,1407.4193115234400,145.77084350585900,1119.7821044921900,31.88825225830080,335.3095397949220,533.708740234375,591.848388671875,169.5,55.50067901611330
2020-04-30,33717.62109375,1745.3548583984400,443.92437744140600,2307.246337890630,509.51141357421900,509.73138427734400,3906.6552734375,524.1007690429690,990.39501953125,2162.05810546875,374.55322265625,145.80239868164100,1444.338134765630,148.7179412841800,1133.20458984375,31.93761444091800,343.8013610839840,540.1270141601560,584.755859375,171.6999969482420,59.64299011230470
2020-05-04,31715.349609375,1662.204833984380,402.1878967285160,2071.697265625,476.49383544921900,527.520263671875,3907.548583984380,496.6308288574220,912.5870971679690,2050.3955078125,333.4894104003910,132.06056213378900,1351.1837158203100,136.7190399169920,1087.5184326171900,29.8643856048584,322.6878967285160,523.1112670898440,607.0748291015630,162.4499969482420,58.14802169799810
2020-05-05,31453.509765625,1605.036376953130,388.60858154296900,1993.828125,462.651123046875,523.1101684570310,3805.5458984375,502.3276062011720,901.3163452148440,2010.5653076171900,326.1935729980470,125.85936737060500,1354.3377685546900,137.3616180419920,1064.1534423828100,28.926494598388700,321.85260009765600,511.9166564941410,592.2451171875,164.8000030517580,56.746490478515600
2020-05-06,31685.75,1597.1527099609400,387.7598571777340,2097.338134765630,469.052734375,541.146728515625,3826.82958984375,501.70001220703100,935.5735473632810,1979.0556640625,336.5950622558590,128.98477172851600,1362.595947265630,136.54176330566400,1043.969970703130,29.02522087097170,318.8363952636720,504.80181884765600,587.2853393554690,167.89999389648400,58.957794189453100
2020-05-07,31443.380859375,1580.6417236328100,396.79608154296900,2052.22998046875,467.2687072753910,523.0606079101560,3804.603271484380,494.168701171875,914.465576171875,1961.9715576171900,332.010498046875,128.1414031982420,1375.9044189453100,132.96311950683600,1049.3389892578100,29.32139778137210,305.8899230957030,484.20379638671900,584.65673828125,168.5500030517580,56.99564743041990
2020-05-08,31642.69921875,1564.7257080078100,381.66912841796900,2016.33251953125,460.1824035644530,525.2409057617190,3952.54638671875,500.44476318359400,918.4202270507810,2056.352783203130,332.9964294433590,128.98477172851600,1361.7509765625,137.29515075683600,1036.8114013671900,28.926494598388700,301.017578125,496.6422424316410,587.0869140625,169.35000610351600,56.87106704711910
2020-05-11,31561.220703125,1556.14794921875,379.37261962890600,2007.918212890630,455.4898986816410,531.2860717773440,3835.263427734380,509.5692443847660,905.5675659179690,2018.44287109375,315.5948486328130,132.06056213378900,1403.6759033203100,136.86305236816400,1022.792236328130,28.48223304748540,292.1081848144530,513.1604614257810,581.3832397460940,174.0,57.369388580322300
2020-05-12,31371.119140625,1510.4822998046900,386.11236572265600,2062.287353515630,466.5640563964840,554.6246948242190,3742.737060546880,507.8312683105470,890.9353637695310,1980.4342041015600,316.87652587890600,135.83087158203100,1391.3155517578100,138.38092041015600,1009.1212768554700,28.383506774902300,290.06640625,515.2003784179690,565.4127807617190,175.14999389648400,55.25151824951170
2020-05-13,32008.609375,1549.8509521484400,413.2210998535160,2152.005859375,481.5511474609380,550.7596435546880,3753.05615234375,510.1485595703130,916.937255859375,1964.5316162109400,332.84857177734400,139.89886474609400,1401.7010498046900,146.6682586669920,1038.1038818359400,30.209924697876000,293.8250732421880,531.9176635742190,565.6112060546880,182.9499969482420,55.68755340576170
2020-05-14,31122.890625,1509.441162109380,401.28924560546900,2101.122314453130,478.6227111816410,534.8042602539060,3703.394775390630,498.94818115234400,883.7675170898440,1975.6092529296900,322.8414306640630,136.0789337158200,1378.4688720703100,142.25869750976600,1041.18603515625,28.926494598388700,287.4214782714840,561.5708618164060,565.0159912109380,182.5500030517580,53.22708511352540
2020-05-15,31097.73046875,1540.77734375,388.05938720703100,2077.6220703125,472.1161193847660,549.1244506835940,3704.883056640630,493.6376647949220,878.1321411132810,2001.063232421880,318.10894775390600,137.76565551757800,1385.7100830078100,140.23117065429700,1076.730712890630,28.48223304748540,295.1243591308590,540.7738647460940,565.6112060546880,181.64999389648400,53.445098876953100
2020-05-18,30028.98046875,1488.6165771484400,358.7539978027340,1931.7916259765600,446.099853515625,533.3176879882810,3649.0693359375,493.44451904296900,826.9193115234380,1975.1168212890600,294.4467468261720,131.36602783203100,1276.447265625,139.13430786132800,991.1749877929690,27.001354217529300,272.9436340332030,534.9028930664060,595.7665405273440,172.0500030517580,50.42401885986330
2020-05-19,30196.169921875,1493.1781005859400,354.1610107421880,1958.9263916015600,453.8157653808590,593.77001953125,3670.84912109375,500.78277587890600,822.0748291015630,1944.247314453130,296.172119140625,130.22500610351600,1274.0205078125,136.32015991210900,1016.230224609380,26.31027603149410,272.34039306640600,551.12255859375,590.0132446289060,174.60000610351600,51.015777587890600
2020-05-20,30818.609375,1487.9222412109400,362.3485107421880,2034.3060302734400,470.64691162109400,588.7157592773440,3880.41064453125,508.6519775390630,848.2744750976560,1961.626953125,301.7919006347660,138.46018981933600,1343.8541259765600,133.76083374023400,1017.5227661132800,26.31027603149410,286.77178955078100,562.2177124023440,615.3576049804690,179.5,53.756553649902300
2020-05-21,30932.900390625,1561.849853515630,356.75701904296900,1980.4349365234400,453.5359191894530,588.9139404296880,3817.204833984380,516.328125,850.0540161132810,1940.7025146484400,300.0665283203130,138.1129150390630,1382.69384765625,128.58677673339800,1015.4844970703100,26.65581512451170,290.48406982421900,572.417236328125,611.489013671875,181.0500030517580,54.784339904785200
2020-05-22,30672.58984375,1604.3421630859400,336.5877380371090,1887.927978515630,431.6424560546880,587.6751708984380,3864.187255859380,511.934814453125,829.3909912109380,1957.934326171880,287.10162353515600,134.1937713623050,1367.5185546875,129.15184020996100,1008.673828125,26.31027603149410,292.7578430175780,566.4965209960940,633.8575439453130,187.10000610351600,54.317161560058600
2020-05-26,30609.30078125,1616.886474609380,340.8811950683590,1822.1575927734400,410.1188049316410,554.129150390625,3833.67578125,505.9484558105470,843.6771240234380,1947.1519775390600,288.4325866699220,135.6324462890630,1453.9964599609400,131.7333221435550,1016.87646484375,26.35964012146000,290.669677734375,572.0191650390630,622.7972412109380,188.75,54.940067291259800
2020-05-27,31605.220703125,1606.226318359380,386.7613830566410,1928.655029296880,425.68060302734400,557.944580078125,3853.173583984380,512.9486083984380,893.5552978515630,1966.8948974609400,314.3131103515630,136.6742401123050,1470.79296875,131.82196044921900,1011.60693359375,27.14944076538090,305.70428466796900,571.3724365234380,627.806640625,187.5,55.34495544433590
2020-05-28,32200.58984375,1630.0260009765600,390.2560729980470,1938.6126708984400,428.3142395019530,557.6472778320310,3858.48193359375,525.5008544921880,934.3377075195310,1978.46484375,322.1512756347660,142.97467041015600,1593.369140625,135.6775665283200,1065.8934326171900,26.40900230407720,302.40966796875,601.4237060546880,623.2435913085940,191.4499969482420,55.46953201293950
2020-05-29,32424.099609375,1670.3365478515600,382.6177062988280,1944.4378662109400,440.4728088378910,547.4397583007810,4042.195556640630,531.43896484375,940.4674682617190,2025.3846435546900,327.4259948730470,149.6719512939450,1626.642822265630,140.1092987060550,1083.591064453130,26.507728576660200,318.140380859375,630.7784423828130,642.3883056640630,191.35000610351600,57.525115966796900
2020-06-01,33303.51953125,1679.3604736328100,396.2469482421880,2150.91064453125,476.08905029296900,554.030029296875,3920.14990234375,540.0806884765630,975.71337890625,2074.421875,334.2288513183590,151.2098388671880,1666.6861572265600,138.22581481933600,1118.0919189453100,28.82777214050290,321.2493591308590,630.2808837890630,636.8829345703130,189.0,57.307098388671900
2020-06-02,33825.53125,1695.573974609380,409.277099609375,2336.770751953130,518.3567504882810,552.989501953125,3866.66796875,541.1910400390630,989.5546875,2075.0126953125,343.59515380859400,156.17079162597700,1710.158447265630,134.3812713623050,1103.227783203130,28.877132415771500,317.07305908203100,636.0025634765630,632.3200073242190,191.25,60.2036018371582
2020-06-03,34109.5390625,1701.97021484375,408.9775695800780,2402.89013671875,528.5164184570310,546.7460327148440,3930.468994140630,543.7979736328130,1010.5143432617200,2087.517822265630,351.63043212890600,154.73211669921900,1721.0252685546900,136.7190399169920,1122.66552734375,29.8643856048584,323.9407653808590,655.6553344726560,636.287841796875,187.75,59.98558044433590
2020-06-04,33980.69921875,1619.3656005859400,393.750732421875,2303.56201171875,513.7041625976560,568.00341796875,3968.471923828130,558.9571533203130,991.8780517578130,2087.8134765625,342.9543151855470,155.1785888671880,1698.0338134765600,135.3119354248050,1106.160888671880,30.60482406616210,331.5508728027340,652.4213256835940,655.581298828125,186.8000030517580,60.54619598388670
2020-06-05,34287.23828125,1624.7205810546900,404.8338928222660,2382.775390625,523.2091674804690,579.6478881835940,3994.667236328130,556.0604858398440,1023.02099609375,2055.220458984380,352.2220153808590,155.97235107421900,1720.072265625,140.2200927734380,1142.848876953130,33.3691291809082,343.2908935546880,646.3015747070310,645.860107421875,195.14999389648400,60.951080322265600
2020-06-08,34370.578125,1620.803466796880,429.8457946777340,2496.790771484380,543.9232788085940,579.499267578125,3936.124755859380,558.3295288085940,1003.9397583007800,2078.458984375,355.0318908691410,151.60671997070300,1659.8721923828100,137.6497039794920,1125.1510009765600,32.184425354003900,365.8892517089840,654.8591918945310,630.1376953125,191.35000610351600,65.28026580810550
2020-06-09,33956.69140625,1627.8443603515600,419.26190185546900,2433.211181640630,530.5353393554690,562.5032348632810,4092.7998046875,553.212158203125,975.7628173828130,2074.028076171880,343.84161376953100,152.10281372070300,1672.44873046875,138.7908477783200,1114.66162109375,31.39462661743160,353.917236328125,656.1030883789060,634.7503051757810,188.10000610351600,62.97552490234380
2020-06-10,34247.05078125,1622.5389404296900,427.14990234375,2427.734375,521.974853515625,562.1563720703130,4082.92724609375,558.8123168945310,980.5578002929690,2086.878173828130,348.4261779785160,155.5754852294920,1678.7860107421900,137.68292236328100,1095.820556640630,33.41849136352540,351.7362976074220,629.9822998046880,637.329345703125,191.9499969482420,61.07566833496090
2020-06-11,33538.37109375,1596.1114501953100,412.82171630859400,2327.26123046875,515.3084106445310,546.6469116210940,4024.136962890630,558.1364135742190,957.6702270507810,2075.751220703130,336.34857177734400,149.47349548339800,1613.2115478515600,137.04031372070300,1062.761474609380,32.332515716552700,343.38372802734400,610.7774047851560,629.8401489257810,189.39999389648400,59.48725891113280
2020-06-12,33780.890625,1624.2742919921900,407.2801513671880,2438.588134765630,528.6113891601560,554.8724365234380,3975.56640625,552.0051879882810,971.8575439453130,2073.929443359380,339.40496826171900,152.8965606689450,1656.6593017578100,140.04281616210900,1062.1649169921900,32.628692626953100,347.4207763671880,604.3093872070310,638.4700927734380,193.75,60.047874450683600
2020-06-15,33228.80078125,1604.54052734375,388.7583312988280,2340.405517578130,509.9661560058590,545.9036254882810,3979.238037109380,558.7640380859380,940.0225219726560,2050.88818359375,326.2428283691410,144.76058959960900,1619.6324462890600,145.28334045410200,1042.4786376953100,33.221046447753900,335.1703186035160,605.2546997070310,638.1724853515630,191.4499969482420,62.041168212890600
2020-06-16,33605.21875,1607.515380859380,380.870361328125,2355.740234375,512.4348754882810,539.907958984375,3976.01318359375,560.8883056640630,979.1242065429690,2044.04443359375,337.9753723144530,145.30630493164100,1639.3665771484400,143.521728515625,1027.813232421880,32.67805480957030,333.7318420410160,631.7734985351560,632.7167358398440,190.39999389648400,60.733070373535200
2020-06-17,33507.921875,1582.773681640630,388.8581848144530,2386.559326171880,503.42462158203100,558.4400634765630,3953.09228515625,555.6259765625,969.7813720703130,2046.40771484375,337.33453369140600,148.82858276367200,1650.4005126953100,146.5685577392580,1021.5494384765600,32.727420806884800,338.5113830566410,637.09716796875,635.345458984375,187.14999389648400,59.98558044433590
2020-06-18,34208.05078125,1585.55029296875,404.783935546875,2516.855712890630,542.56396484375,555.7643432617190,3973.681396484380,559.3915405273440,1008.1909790039100,2033.6068115234400,347.0458679199220,146.54653930664100,1681.76806640625,156.6507568359380,1036.76171875,33.467857360839800,343.52288818359400,638.93798828125,636.386962890625,187.35000610351600,60.42161560058590
2020-06-22,34911.3203125,1639.6448974609400,429.396484375,2829.825927734380,617.8992919921880,575.3369140625,4001.166259765630,549.92919921875,1016.841796875,2068.46435546875,362.6235046386720,158.70086669921900,1729.037841796880,156.6175079345700,1076.979248046880,35.34363555908200,357.58306884765600,658.3917846679690,650.5222778320310,191.10000610351600,61.23139190673830
2020-06-23,35430.4296875,1669.5927734375,442.776123046875,3014.9892578125,631.4021606445310,573.255859375,4076.279052734380,560.9365844726560,1029.0517578125,2122.76953125,370.75738525390600,167.2833251953130,1757.786865234380,156.79478454589800,1095.0748291015600,36.97260284423830,363.8011169433590,661.4267578125,654.3909301757810,193.14999389648400,61.82314682006840
2020-06-24,34868.98046875,1731.81884765625,423.75506591796900,2923.02978515625,603.6817626953130,552.4443969726560,4011.18798828125,540.0806884765630,1020.6976318359400,2097.95556640625,343.4965515136720,158.8000946044920,1811.8558349609400,152.13038635253900,1088.0653076171900,36.03471374511720,351.3650817871090,668.1434936523440,626.5667114257810,189.14999389648400,63.13124465942380
2020-06-25,34842.1015625,1674.749267578130,420.7596130371090,2991.73779296875,601.4429931640630,554.2777709960940,3975.913818359380,530.859619140625,1017.2866821289100,2140.739990234380,346.20782470703100,155.92274475097700,1776.5631103515600,154.23545837402300,1104.768798828130,36.676429748535200,343.3372802734380,673.0691528320310,629.9888916015630,186.25,64.2524642944336
2020-06-26,35171.26953125,1673.2618408203100,424.4040832519530,2892.01171875,594.7764892578130,555.268798828125,3964.89990234375,543.3634643554690,1043.6346435546900,2121.440185546880,344.0881042480470,153.29344177246100,1814.2237548828100,150.9892120361330,1109.5411376953100,36.084075927734400,365.0075988769530,681.9750366210940,629.5921630859380,188.0500030517580,65.49828338623050
2020-06-29,34961.51953125,1677.8233642578100,404.13494873046900,2845.65869140625,588.4398193359380,562.1563720703130,3943.814697265630,534.7218627929690,1064.1988525390600,2149.109619140630,338.3204345703130,150.31686401367200,1779.42724609375,151.2661895751950,1092.8377685546900,34.89937210083010,355.9589538574220,684.6119995117190,639.8588256835940,187.60000610351600,64.50163269042970
2020-06-30,34915.80078125,1673.2618408203100,405.88226318359400,2816.9306640625,583.7223510742190,554.6246948242190,3910.42578125,537.1356811523440,1053.6201171875,2147.337158203130,346.5036315917970,146.89381408691400,1801.0479736328100,151.2772674560550,1088.8607177734400,34.30702209472660,347.23516845703100,687.2987060546880,634.8990478515630,193.4499969482420,63.62957000732420
2020-07-01,35414.44921875,1674.005615234380,432.59161376953100,2941.650634765630,616.2901000976560,554.7733154296880,3880.26171875,532.5010375976560,1073.343994140630,2137.441162109380,358.82769775390600,148.9278106689450,1807.7291259765600,152.96131896972700,1089.1092529296900,35.93598937988280,352.525146484375,691.0800170898440,622.0532836914060,192.25,64.1590347290039
2020-07-02,35843.69921875,1672.6173095703100,422.9063415527340,2956.18896484375,618.5839233398440,553.4849853515630,3889.43994140625,550.2188720703130,1077.3480224609400,2119.224609375,357.5953063964840,151.6563262939450,1803.091552734380,151.0335235595700,1087.7174072265600,35.787899017334000,356.0054016113280,693.5676879882810,640.602783203125,193.6999969482420,64.43934631347660
2020-07-06,36487.28125,1694.0865478515600,433.2406311035160,3095.895263671880,628.02392578125,571.3233642578130,3862.8974609375,558.66748046875,1090.4478759765600,2128.8251953125,356.70794677734400,153.4422607421880,1891.750732421880,155.06640625,1155.525634765630,36.577701568603500,362.223388671875,704.115478515625,629.492919921875,194.0,64.56392669677730
2020-07-07,36674.51953125,1730.876708984380,446.6202697753910,3338.564208984380,659.3224487304690,562.0573120117190,3793.192626953130,571.5093383789060,1092.4747314453100,2121.095703125,370.412353515625,151.85476684570300,1959.2706298828100,153.74795532226600,1166.3133544921900,36.281524658203100,352.3859558105470,700.284423828125,631.2784423828130,193.3000030517580,63.97216796875
2020-07-08,36329.01171875,1672.51806640625,443.4750671386720,3190.04541015625,639.90771484375,556.2102661132810,3856.1005859375,554.8535766601560,1096.775390625,2151.8173828125,363.7080383300780,145.25668334960900,1904.5482177734400,150.51280212402300,1148.9635009765600,36.77515411376950,350.8545837402340,691.8262939453130,629.3441772460940,195.60000610351600,63.97216796875
2020-07-09,36737.69140625,1702.466064453130,453.06048583984400,3315.51220703125,656.7587890625,563.7420043945310,3865.973388671880,567.9850463867190,1112.93994140625,2142.118408203130,365.3348083496090,144.95904541015600,1914.3934326171900,152.69541931152300,1138.1759033203100,36.6270637512207,349.5553283691410,689.8361206054690,633.6591186523440,201.9499969482420,65.7162857055664
2020-07-10,36594.328125,1688.830810546880,438.8321228027340,3299.08203125,647.8934936523440,569.5394897460940,3875.4990234375,562.2882690429690,1092.8206787109400,2189.67822265625,355.27838134765600,146.49693298339800,1911.327880859380,150.73439025878900,1131.11669921875,34.60319519042970,349.27691650390600,693.7667236328130,633.5103759765630,197.14999389648400,63.7852897644043
2020-07-13,36693.69140625,1691.4090576171900,439.68084716796900,3219.56982421875,645.7095947265630,581.4813232421880,3868.35498046875,581.8406372070310,1068.153564453130,2230.000732421880,348.5740661621090,141.78402709960900,1930.7720947265600,150.86734008789100,1136.6844482421900,34.10956954956060,352.6179504394530,691.92578125,633.014404296875,198.4499969482420,63.00666427612310
2020-07-14,36033.05859375,1674.3526611328100,417.36480712890600,3176.851318359380,623.5713500976560,583.8101806640630,3952.54638671875,570.4472045898440,1047.1937255859400,2200.1650390625,340.7359619140630,138.8074493408200,1850.2730712890600,150.87841796875,1123.8585205078100,33.17168045043950,346.7711486816410,690.9805297851560,627.1122436523440,190.60000610351600,61.698570251464800
2020-07-15,36051.80859375,1657.345947265630,426.15142822265600,3134.580810546880,618.47900390625,559.0842895507810,4006.772705078130,594.0066528320310,1040.7674560546900,2240.782958984380,340.88385009765600,136.02932739257800,1822.4622802734400,151.44346618652300,1150.8028564453100,32.628692626953100,343.0588684082030,690.3834228515630,633.014404296875,188.64999389648400,60.39046859741210
2020-07-16,36471.6796875,1678.517578125,433.2905578613280,3190.94140625,626.199951171875,557.5481567382810,4118.64794921875,606.0277099609380,1050.30810546875,2253.485595703130,339.89794921875,137.46800231933600,1831.3983154296900,152.09713745117200,1154.1336669921900,32.826141357421900,365.70361328125,690.781494140625,669.0718383789060,192.5,60.265892028808600
2020-07-17,37020.140625,1703.6063232421900,432.69146728515600,3287.829833984380,635.7249145507810,562.2554931640630,4086.648193359380,601.972412109375,1086.6910400390600,2297.59912109375,348.869873046875,139.60121154785200,1849.9979248046900,153.1385955810550,1152.045654296880,33.17168045043950,411.9676513671880,697.3489379882810,683.4551391601560,193.39999389648400,62.882080078125
2020-07-20,37418.98828125,1737.3223876953100,433.1407775878910,3426.789306640630,661.5062866210940,570.580078125,4060.700927734380,626.1111450195310,1119.9595947265600,2294.645263671880,357.7431640625,139.7996368408200,1884.597900390630,156.6175079345700,1172.82568359375,34.06020736694340,405.6568298339840,694.7617797851560,668.8734130859380,195.85000610351600,62.41490173339840
2020-07-21,37930.328125,1709.2091064453100,445.52197265625,3278.96728515625,637.8038330078130,562.6519165039060,4003.64697265625,629.4906005859380,1126.6824951171900,2283.5673828125,373.51800537109400,142.28012084960900,1976.02783203125,158.2794189453130,1171.533203125,34.30702209472660,430.34332275390600,676.6513671875,656.0772705078130,204.8000030517580,64.6884994506836
2020-07-22,37871.51953125,1683.2774658203100,478.322021484375,3238.7880859375,634.6304931640630,564.38623046875,4030.288818359380,628.1870727539060,1113.632080078130,2213.753662109380,375.736328125,141.58558654785200,1953.1986083984400,158.14646911621100,1167.158447265630,33.81339645385740,417.8608703613280,689.9356079101560,656.4739990234380,201.0,63.5361328125
2020-07-23,38140.46875,1712.9774169921900,460.1496887207030,3284.294677734380,637.5839233398440,562.0077514648440,4096.5205078125,630.1664428710940,1117.88330078125,2179.0439453125,386.7786865234380,141.63519287109400,2052.0810546875,155.3876953125,1160.099365234380,33.86275863647460,424.3108825683590,678.7410278320310,666.1455688476560,197.8000030517580,63.69186019897460
2020-07-24,38128.8984375,1696.664794921880,444.8729248046880,3237.59326171875,626.6347045898440,554.7733154296880,4032.173828125,657.201904296875,1106.1182861328100,2175.892822265630,376.4757995605470,137.76565551757800,2043.788330078130,154.10250854492200,1153.23876953125,33.17168045043950,416.0511474609380,676.8006591796880,660.1442260742190,201.0,62.041168212890600
