Date,Apollo_Hospitals,Bajaj_Auto,Britannia_Industries,Hero_MotoCorp,Infosys,ITC,LTIMindTree,Maruti_Suzuki,TCS,Wipro,Ambuja_Cements,Bosch,Dixon_Tech,Havells_India,InfoEdge_India,InterGlobe_Aviation,Oracle,Procter_and_Gamble,Siemens_Ltd,Tube_Invest_India,NSE Index
09/13/2023,5011,4808.3,4608.25,2994.4,1498.35,453.5,5539.1,10473.4,3567.85,435.7,443.9,19362.1,5062.1,1398.5,4396.05,2447.3,4209.5,17322,3828.65,3264.8,20070
09/12/23,4979.2,4820.6,4567.15,3020.05,1501.1,451.15,5505.45,10503.6,3580.8,435,445,19160.35,5040.95,1416.6,4515.8,2493.15,4288.35,17099.3,3839.9,3365.6,19993.2
09/11/23,5095.95,4806.4,4568.55,3054.35,1476.45,447.2,5508.65,10533.85,3480.65,434.85,450.9,19444.5,5178.9,1446.05,4509.45,2500.85,4396.55,17339.9,3954.75,3691.25,19996.35
09/08/23,4985.15,4759.55,4540.5,3008.75,1469.6,442.65,5478.5,10332,3441.9,430,439.2,19403.25,5121.2,1450.25,4477.75,2473.5,4347.75,17137.9,3945.6,3313,19819.95
09/07/23,5029.05,4717.2,4530.7,2960.9,1466.2,445.9,5485.9,10280.75,3455.25,432.85,439.45,19293,5084.8,1370.4,4450.45,2446.6,4270.45,16808,3939.95,3246.85,19727.05
09/06/23,5033.1,4683.8,4569.15,2938,1477.45,447.45,5407.25,10178.85,3429.9,429.3,437.75,19275.15,4998.15,1353,4492.75,2461.9,4206.9,16395.5,3944.8,3146.3,19611.05
09/05/23,4984.5,4701.6,4514.95,2935.35,1478.9,443.1,5426.15,10262.1,3429.35,431.85,440.2,19150.8,5127.55,1359.4,4477.4,2450.05,4204.25,16153.75,3900.35,3170.1,19574.9
09/04/23,4824.85,4637.15,4507.2,2942.85,1465.1,437.5,5365.7,10362.45,3418.5,434.1,441.15,19066.8,5123,1359.2,4438,2455.35,4140.1,16310.8,3892.25,3054.45,19528.8
09/01/23,4840.35,4668.45,4484.35,2927.4,1443.85,441.05,5303.35,10331.25,3379.2,416.35,433.9,18986.8,5057.25,1377.75,4372.35,2438.9,4136.25,16119.25,3887.05,2988.15,19435.3
08/31/2023,4814.1,4613.8,4467.75,2915.95,1435.45,439.7,5193.4,10003.8,3356.8,408.4,428.4,18573.85,5003.85,1384.55,4331.5,2435,4109.3,15956.75,3922.1,2900.5,19253.8
08/30/2023,4874.5,4675,4550.8,2951.85,1435.15,442.8,5173.65,9796.4,3390.95,407.2,444.05,18626.45,4958.1,1353.95,4369.65,2454.9,4039.3,15798.35,3866.85,2837.75,19347.45
08/29/2023,4878.4,4664.55,4530.75,2988.15,1417.65,440.1,5136.75,9621.25,3376.15,408.1,441.2,18628.75,4917.05,1338.9,4261.35,2485.4,4004.5,15890.7,3865.35,2864.75,19342.65
08/28/2023,4905.45,4600.45,4510.95,2931.75,1415.65,441.4,5129.95,9597.7,3375.55,408.05,438.85,18530.8,4946.9,1315.9,4178.9,2482.65,4001.6,16422.2,3847,2876.9,19306.05
08/25/2023,4865.5,4584.05,4525.8,2910.9,1420.1,443.35,5127.4,9505.7,3381.3,409.7,434.6,18279.35,4859.75,1308.3,4206.8,2458.15,3964.1,15542.95,3786.95,2882.75,19265.8
08/24/2023,4919.95,4630.15,4542.8,2927.75,1423.6,450.9,5170.15,9573.7,3387.75,412.7,448.95,18363.95,4947.1,1335.4,4249.1,2482.65,4014.3,15628.6,3803.6,2769.85,19386.7
08/23/2023,4945.6,4660.75,4512.45,2951.75,1407.95,450.45,5174.5,9600.95,3398.25,415.25,453.3,18371.55,4996.8,1339.8,4152,2497.45,3957.65,15600.8,3718.35,2790.65,19444
08/22/2023,4919.65,4628.4,4511.65,2956.75,1403.75,454.25,5139.9,9491.9,3382.15,417.1,463.8,18361.95,4995,1319.25,4174.5,2473.2,3955.65,15451.25,3663.65,2812.4,19396.45
08/21/2023,4932.65,4610.85,4510.5,2931.5,1405.4,447.8,5147.55,9438.8,3401.65,414.6,465.25,18263.25,4893.75,1290.4,4187,2449.65,3998,15387.8,3652.85,2817.5,19393.6
08/18/2023,4848.35,4615.55,4535.05,2927.05,1388.8,441.65,5085.15,9456.05,3367.1,411.7,453.05,18288.1,4737.8,1286.15,4189.5,2454.3,3997.05,15348.3,3606.1,2785.8,19310.15
08/17/2023,4892.75,4657.85,4501.6,2991.05,1411.55,441,5097.55,9375.3,3435.75,417.55,446,18210.15,4682.5,1296.3,4298.9,2459.75,4054.65,15501.25,3576.05,2776.15,19365.25
08/16/2023,4941.9,4600.6,4498.5,2981.75,1418.5,450.25,5197.9,9419.55,3458.4,418.65,437.2,18185.75,4753.1,1269.85,4323.8,2458.65,4099.05,15845.5,3607.35,2792.35,19465
08/14/2023,4820.85,4616.7,4499.6,3010.65,1393.55,449.2,5193.3,9321.65,3449.85,415.15,440.95,18099.6,4651.25,1275.7,4304.25,2549.1,3985.6,15394.4,3602.6,2868.5,19434.55
08/11/23,4906.15,4599.05,4510.3,2998.2,1371.85,448.75,5107.35,9356.85,3448.8,413.05,456.4,18153.8,4780.55,1300.85,4460.8,2515.9,3958.4,15283.8,3652.75,2850.2,19428.3
08/10/23,4922.5,4636.6,4540.45,3035.9,1389.1,451.75,5106.55,9397.6,3442.1,418.65,457.2,18182.05,4800.95,1290.9,4649.6,2550.35,3971.05,15619.65,3668.45,2946.55,19543.1
08/09/23,4981.35,4666.55,4600.9,3059.7,1394.4,458.65,5104.2,9463.1,3462.5,417.8,462.65,18310.3,4901.35,1312.05,4690.35,2587.55,3979.95,15486.5,3732.1,2932.85,19632.55
08/08/23,5023.35,4650.15,4605.35,3066.9,1390.2,452.35,5082.55,9542.55,3470.6,416.35,466.2,18156.4,4859.8,1323.55,4714.9,2560.1,3950.8,15679.05,3779.35,3004.05,19570.85
08/07/23,5014.4,4670.1,4659.75,2954.05,1393,454.9,5047.05,9523.8,3484.05,411.15,474.1,18196.55,4690.35,1319.95,4825.8,2528.45,3952.6,15602.25,3834.1,3062.55,19597.3
08/04/23,4980.3,4712,4798.5,2944.7,1378.35,454.95,4940.9,9470.4,3443.55,408.85,471.75,18256.7,4616.25,1313.95,4886.7,2512.9,3883.3,15554.1,3776,3102.45,19517
08/03/23,4996.3,4826.3,4798.95,2952.4,1364.3,456.05,4869.9,9543.7,3399.95,399.65,474.35,18239.7,4443.35,1301.45,4537.7,2447.75,3816.75,15663.55,3794.95,3056.4,19381.65
08/02/23,4996.75,4832.1,4809.45,2993.45,1356.85,460.1,4865.95,9653.8,3440.65,402.8,460.9,18262.25,4127.3,1312.15,4571.75,2565.3,3852.05,15697.15,3819,3047.4,19526.55
08/01/23,5032.4,4923.95,4817.35,3102.1,1365.2,464.8,4977.45,9716.75,3452.05,406.95,461.55,18995.85,4135.55,1321,4655.75,2570.75,3870,15570.6,3890.95,3059.75,19733.55
07/31/2023,5173.45,4931.4,4793.95,3203.7,1355.7,465.7,4891.65,9820.75,3421.45,405.05,463,18970.3,4122,1334.05,4587.1,2592.9,3886,15763.65,3983,3079.2,19753.8
07/28/2023,5346.95,4892.5,4903.35,3172.5,1340.5,468.45,4844.05,9670.3,3355.4,398.75,454.8,18952.85,4063.6,1325.1,4579.2,2617,3818.85,15970.55,3857.7,3098.45,19646.05
07/27/2023,5215.5,4851,4873.4,3136.95,1353.15,465.05,4862.45,9753.6,3396.9,399.95,449.75,18886.25,4050.45,1314.75,4570.75,2549.85,3789.5,15780.55,3752,3122.8,19659.9
07/26/2023,5155.75,4870.45,4983.6,3145.7,1348.85,472.25,4860.55,9756.35,3388.3,402.75,443.5,19142.2,4087.2,1300.4,4540.3,2539.85,3797.95,15555.55,3763.3,3115.5,19778.3
07/25/2023,5212.2,4848.95,4885.6,3140.3,1334.6,462.3,4868.65,9758.6,3399.15,400.4,440.1,19019.75,4112.9,1304,4613.4,2584.4,3844.2,15205.25,3692.75,3131.4,19680.6
07/24/2023,5180.8,4882.75,4968.9,3134.05,1336.6,471.35,4879.05,9694.8,3394.75,404.05,422.75,19024.25,4014.85,1296.7,4568.05,2670.65,3850.85,15595.25,3694.9,3174.25,19672.35
07/21/2023,5204.9,4862.7,5047,3102.05,1331.6,490.45,4922.75,9770.05,3368.3,404.7,416.1,18907.65,4176.4,1303.25,4648.55,2678.65,3856.55,15725.45,3613.95,3219.35,19745
07/20/2023,5195.45,4868.7,5052.55,3087.15,1449.5,492.15,4985.05,9772.5,3463.3,417.65,420.9,19058.4,4265.35,1348.05,4652.75,2730.65,3928.3,15986.45,3635.4,3164.85,19979.15
07/19/2023,5175.6,4823.65,5065.9,3096.65,1474.95,478.85,4990.5,9607.55,3470.05,417.95,419.3,19101.2,4330.5,1364,4679.5,2700.5,3957.1,15952.55,3710.35,3194.2,19833.15
07/18/2023,5162.6,4860.6,5064.15,3116.4,1475.2,472.5,5001.15,9665.65,3496.85,417.2,416.2,19183.25,4325.2,1334.4,4689.95,2653.05,3916.7,15896.45,3701.65,3251.05,19749.25
07/17/2023,5219.3,4833.15,5143.45,3091.6,1422.95,472.35,5134.85,9689.55,3491.7,415.25,416.6,18969.1,4333.35,1298.5,4733.4,2677.45,3951.1,15674.45,3702.1,3265.15,19711.45
07/14/2023,5171.8,4859.6,5133.2,3136.3,1425.95,472.9,5093.1,9603.65,3514.65,405.05,416.6,18901.55,4319.75,1280.75,4720.8,2657.95,4021.5,15415.3,3689.8,3287.25,19564.5
07/13/2023,5182,4866.45,5090.35,3073.1,1365.1,472,4893.3,9647.55,3340.55,394.3,416.9,19131.05,4297.65,1272.3,4625.5,2686.4,3843.9,15093.35,3728.35,3228.9,19413.75
07/12/23,5252.05,4878.45,5073.9,3078.85,1333.3,472.3,4816.2,9835.8,3259.9,391.85,421.55,19515.95,4336.3,1290.7,4460.7,2725.55,3809.25,14902.05,3828.85,3282.5,19384.3
07/11/23,5257,4917.65,5083.9,3102.6,1348.6,473.15,4924.25,9900.15,3272.4,392.05,419.75,19298.65,4386.35,1307.65,4402.4,2703.75,3834.1,14712.45,3766.6,3220.3,19439.4
07/10/23,5158.35,4897.95,5031.85,3123.7,1329.15,465.85,4997.75,9736.3,3271.95,389.95,419.5,19236.25,4238.5,1291.15,4331.85,2671.6,3753.1,14529.6,3647.45,3141.05,19355.9
07/07/23,5146.25,4834,5054.5,3148.2,1330.2,468.4,5114.55,9850.25,3329.25,395.85,417.9,19740.75,4244,1284.4,4404.9,2631.05,3806.4,14921.15,3690.45,3185.85,19331.8
07/06/23,5283.05,4917.7,5173.55,3172.1,1343.9,473.9,5178.2,9859.4,3322.9,396.2,431.5,19514.85,4260.8,1308.75,4467.85,2698.55,3868.3,14806.55,3730.75,3203.9,19497.3
07/05/23,5077.65,4890.05,5096.1,3158.2,1347.3,475.1,5242.1,9992.3,3319.95,393.9,432.4,19162.55,4206.1,1287.1,4441.05,2654.6,3862.9,14657.8,3710,3156.75,19398.5
07/04/23,5109.95,4625.4,5010.15,3029.8,1345.15,466.35,5250.55,9647.4,3308.85,395.95,432.7,19053.6,4358.15,1277.55,4431.9,2593.7,3832.95,14616.15,3703.2,3169.15,19389
07/03/23,5068.5,4610.65,5008.3,2898.75,1333.7,463.25,5211.35,9673,3272.3,391.6,435.85,19016.05,4357.4,1290.6,4476.4,2638.2,3817.15,14327.25,3727.45,3181.9,19322.55
06/30/2023,5098.2,4691.55,5024.55,2910.1,1335.5,451.6,5197.2,9789.05,3302.25,389.15,425.9,19042.35,4388.6,1282.8,4483.65,2626.9,3858.65,14324.45,3766.45,3174.9,19189.05
06/28/2023,5126.9,4716.3,4992.15,2828.75,1293.35,449.35,5088.9,9540.65,3215.45,381.7,434.25,18721.45,4361.95,1289.45,4431.7,2621.1,3835.25,14496.8,3764.75,3147.2,18972.1
06/27/2023,5142.8,4618.05,4954.25,2844.1,1279.15,445.1,5163.05,9461,3197.35,382.6,433.85,18572.6,4390.9,1285.9,4391.8,2529.75,3805,14386.1,3706.2,3134.2,18817.4
06/26/2023,5036.95,4606.9,5009.2,2851.25,1270.35,445.7,5007.3,9470.2,3189.65,380.9,432.05,18588.4,4432.05,1290.4,4407.6,2464.85,3827.35,14478.8,3699.35,3195.7,18691.2
